appId,title,description,genre,score,installs,developer,url,keyword
com.medpresso.Lonestar.cmdt,CURRENT Med Diag & Treatment,"""Try before you buy"" - Download the FREE App, which includes sample content. An in-App purchase is required to unlock all content.
 
The #1 annual guide in adult internal medicine.

Each year CURRENT Medical Diagnosis and Treatment (CMDT) undergoes extensive revision to deliver new clinical developments in every field of adult internal medicine—making it the most popular annual textbook of its kind.

For more than six decades, CMDT has been disseminating authoritative information that students, residents, and clinicians need to build their medical knowledge, expertise, and confidence. Written by top experts in their fields, chapters are formatted so you can find the most relevant diagnostic tools for day-to-day practice.

CURRENT Medical Diagnosis & Treatment 2025 provides:

- Emphasis on the practical aspects of clinical diagnosis and disease management
- Coverage of more than 1,000 diseases and disorders
- Hundreds of quick-access drug treatment tables with indexed trade names
- Essentials of Diagnosis provides snapshot of common diseases/disorders
- Diagnostic and treatment algorithms and tables present critical information at a glance
- Carefully curated references provide peer-reviewed, evidence-based information and PMID numbers for quick online access
- Hundreds of full-color photographs and illustrations

CMDT 2025 updates include:

“Year in Review” table highlights nearly 100 recent advances - impacting clinical practice
- New chapter on Substance Use Disorders
- New photos reflecting clinical conditions in a variety of skin tones
- Key updates to Viral & Rickettsial Infections chapter including concise directives on COVID-19 and measles
- Expanded coverage of major GI Disorders such as Crohn disease and ulcerative colitis
 
No internet connection is required to access the content after the initial download. Find information quickly using powerful SmartSearch technology. Search part of term for those hard to spell medical terms.
 
Content licensed from printed ISBN 10: 1266266232
Content licensed from printed ISBN 13: 9781266266232
 
SUBSCRIPTION :
Please choose an auto renewable subscription plan to receive content access & continuous updates. Your subscription automatically renews as per your plan, so you always have the latest content.
 
Yearly auto-renewing payments-$64.99
 
Payment will be charged to your mode of payment you select at confirmation of purchase. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Subscription may be managed by the user and auto-renewal can be disabled at any time by going to your App “Settings” and tapping “Manage Subscriptions”. Any unused portion of a free trial period will be forfeited when you purchase a subscription, where applicable.
 
If you have any questions or comments, email us any time: customersupport@skyscape.com or call 508-299-30000
 
Privacy Policy-https://www.skyscape.com/terms-of-service/privacypolicy.aspx
Terms and Conditions-https://www.skyscape.com/terms-of-service/licenseagreement.aspx
 
Editor(s): Maxine A. Papadakis, Michael W. Rabow, Kenneth R. McQuaid, Monica Gandhi
Publisher: The McGraw-Hill Companies, Inc.",Medical,4.1666665,"100,000+",Skyscape Medpresso Inc,https://play.google.com/store/apps/details?id=com.medpresso.Lonestar.cmdt&hl=en&gl=us,MedTech
com.medmutual.mhp,MedMutual,"Welcome to the MedMutual mobile app. The app provides instant access to your health plan information and tools to help you manage your care.

Do you:

- Ever forget your health insurance ID card?
- Wish you could find in-network providers or facilities from your phone?
- Want to check how much a medical treatment will cost?
- Need to easily view your out-of-pocket healthcare spending?

- Want to view your wellness information?

Don’t sweat it! With the MedMutual app, we’ve got you covered.

For more information about all the app’s features, visit MedMutual.com/mobileapp.",Health & Fitness,4.6138616,"100,000+",Medical Mutual of Ohio,https://play.google.com/store/apps/details?id=com.medmutual.mhp&hl=en&gl=us,MedTech
org.kiwix.kiwixcustomwikimed,WikiMed Medical Encyclopedia,"WikiMed offers offline access to 70,000+ medical articles, the largest collection of health-related content in English. Perfect for doctors, students, and healthcare professionals, it covers diseases, medications, anatomy, and more from Wikipedia.

Access reliable, up-to-date medical references anytime, anywhere—no internet needed. Save storage with Kiwix's compression technology.

Note: The app requires 2 GB of storage. Low on space? Try WikiMed Mini, the lighter version.

Start your offline medical journey today!

Need help? Our team is available at info@kiwix.org should you need any clarifications or support.

Support us! Kiwix is a non-profit and displays no ads nor collects any data. Feel free to donate here: https://kiwix.org/en/get-involved/#donate",Medical,4.61,"100,000+",Kiwix Team,https://play.google.com/store/apps/details?id=org.kiwix.kiwixcustomwikimed&hl=en&gl=us,MedTech
org.humandx.cases,Human Dx,"The Human Diagnosis Project (Human Dx) enables medical professionals and trainees everywhere to collaborate on clinical puzzles to learn and help society. Join a global community dedicated to ending unequal access to medical knowledge.

To learn more, visit www.humandx.org.",Medical,4.67,"10,000+","Human Dx, Ltd.",https://play.google.com/store/apps/details?id=org.humandx.cases&hl=en&gl=us,MedTech
com.amboss.medical.knowledge,AMBOSS Knowledge Library,"The AMBOSS Medical Knowledge Library app is the ultimate resource for medical students and clinicians. This comprehensive library works on the go and offline so students and doctors can find the medical answers they need anytime, anywhere.

AMBOSS MEDICAL KNOWLEDGE IN THE CLINIC

- Find clinical answers in as little as 5 seconds with the high-powered search function.
- Boost efficiency with accessible medical insights and information.
- Improve patient outcomes with uptodate medical knowledge and guidelines.
- Make more informed decisions with diagnostic flowcharts, management checklists, drug dosing, clinical calculators, warning signs, and more.
- Always have access as the app works offline.

AMBOSS MEDICAL KNOWLEDGE FOR STUDENTS

- Dive into our comprehensive exam preparation resource and study for USMLE® Step 1, Step 2 CK, Step 2 CS, and NBME® Shelf exams.
- Find answers to your study questions and look up diagnostic and treatment information in seconds with our “Medical Wiki.”
- The AMBOSS Medical Knowledge Library app is crosslinked with the AMBOSS Qbank app so you can jump seamlessly between them, answer practice questions, and master high-yield topics for your USMLE Step and NBME Shelf exams.
- Be prepared for every clinical rotation with the AMBOSS Clerkship Survival Guides.

THE BEST FEATURES

- Find the most important information on any topic with the Highlighting tool and High-Yield mode.
- Bridge knowledge gaps by turning on the Learning Radar which will highlight weaknesses from your Qbank sessions. 
- Enhance your learning with interactive tables and medical imaging with digital overlays that highlight key anatomical and pathological structures. 

GETTING STARTED

- Create your account at amboss.com/us.
- Download the AMBOSS Medical Knowledge Library app.
- Once that’s done, you’ll have 5 days to explore the platform for FREE.
- When your 5-day free trial is up, choose the membership that’s right for you and become part of the AMBOSS medical community.

IN CASE YOU NEED HELP

If you have any questions, check out our Help Center or get in touch and we’ll be happy to assist.
support.amboss.com/hc/en-us",Medical,4.75,"500,000+",AMBOSS,https://play.google.com/store/apps/details?id=com.amboss.medical.knowledge&hl=en&gl=us,MedTech
com.drugscom.app,Drugs.com Medication Guide,"Manage meds, identify pills, check interactions, compare prices and more. Discover detailed, peer-reviewed info on over 24,000 prescription drugs, OTC meds, and natural products all in one place.

WHAT’S NEW
- Customizable home screen: Show, hide, and reorder app sections to suit your needs.
- Light & dark support: Switch between themes in Settings > Appearance.

Key Features
- My Med List: Create your health profile and track drug interactions, reminders and alerts, with offline access.
- Price Guide: Find the lowest prices for medications and search pharmacies near you.
- Pill Identifier: Identify pills by imprint, color and shape to confirm medications with confidence.
- Interactions Checker: Check potential interactions between prescription medications, OTC drugs, and supplements.
- Q & A: Find answers to thousands of medication-related questions, join support groups or ask a question.
- Compare Tool: Compare any medication side-by-side.
- Side Effects Checker: Access detailed side effect information for thousands of prescription and OTC medications, from common mild reactions to rare severe effects.
- Dosage Information: Reliable dose guidance.
- FDA Alerts: Stay up to date with product recalls, safety alerts, and FDA-related news.
- Health Professionals: Tailored tools and information for medical professionals, including FDA monographs.

Permissions
We request limited permissions to improve your experience:
- Network access: Required to connect to our database.
- Media/Storage: For installation on your SD card only, we never access your personal files.
- Your location: Used when you choose to find nearby pharmacies when using the drug discount card.

About Drugs.com
With over 25 million U.S. monthly visitors, Drugs.com is a Webby-nominated health information platform offering peer-reviewed data on more than 24,000 medications. Whether you're a patient, caregiver, or healthcare professional, the app provides reliable tools to manage and understand medication use.

Note: Drugs.com does not provide medical advice, diagnosis or treatment. Do not rely on this app to replace medical advice, diagnosis or treatment. Always consult with your healthcare professional.

Support & Subscriptions
Please visit: https://www.drugs.com/apps/support/ for support and feedback, if its subscription related, our team will prioritize your request.",Medical,4.74191,"1,000,000+",Drugs.com,https://play.google.com/store/apps/details?id=com.drugscom.app&hl=en&gl=us,pharma
com.findmedicine,"Find Medicine : Health, Pharma","Find Medicine is a unique way to get the medicine which the user is looking for. It is about to find Near By Pharmacy Store with needed medicine.

Find Medicine provides the nearby Medical Store list based on the user's current location. The store will have its detail like Contact, Address, Timing, and Geolocation. User can search the other medicines in the same pharmacy store.FindMedicine app is best to search medicine with few touches.

Sometimes the patient has to visit different stores to get the medicine. By that way, the patient loses time, energy and resources. With the app, the user will get the medicine quickly. User can save their important time and resources to get the right medicine from the right store.

FindMedicine is an innovative option to reduce Patient's headache to get the medicine quickly.

- Type the medicine name which you want 
- Get the nearest pharmacy store where It can be bought
- Select the store and get the store detail 
- All Healthcare item can be searched 

NOTE:

* For now, find medicine app is available for specific cities. If you want to list your store/city you can contact us through the register store or write feedback options.
* Please bring a valid prescription with you while visiting a store for medicine.  Our store partner may not provide medicine without a valid prescription.
* For now, we are showing results based on store who are linked with us. We are expanding our list day by day. you can share the app with your family/friends and also your nearby pharmacy store.
* For any medical advice and prescription, please consult a medical professional.

We are very thankful to our store partners who understand our app concept and ready to join us. If you have a medical store and want to boost your earnings by listing your store you can contact us. now very easy pharmacy with find medicine. It is a very easy health care mobile app to use.

It's very useful to get Health-related medicine using the online Medicine search feature. Search Medicine from the app. Medical Store detail is information about the store. It's a very useful app for Healthcare. Get Pharmacy information easily. Find Medicine with valid Medicine name to get Health item from the Medical store or Pharmacy store. you can search online medicine availability with nearby pharmacy store. search medicine and get medicine info is very easy using find medicine. It can give you all medical store details if you are passing with the new area. It is very useful for healthcare products. It is also providing cosmetics information like an online pharmacy.

Medicines Online is very easy to find medicine. App’s features that ensure a quick, easy, and user-friendly. Get easy access to reliable medicine information @ your fingertips. Plus, explore a wealth of trustworthy health information that’s designed to help you make better decisions about your health. Find medicine is a medicine search or search medicine concept app. you can search the store and do medicine inquiry through on call as well.A medical app that provides all information about Medicines and pharma stores or pharmacy store. simply search for the products (Medicine) you wish and get near stores.

Find your medicine in best with find medicine and Search Medicine. Medicine Reminder search pharmacy is easy withs search pharmacy store find medicine. It is helping with get pharmacy and get medicine quickly with Instant search for medicine. It provide Pharmacy store in area.Find medicine is a very useful drug finder app. It gives near drug information, medicine information. Nearer Medical store for location. the online medical store is easy with find medicine for buy medicine from app to online pharmacy india and buy medicine india with online chemist, online medicine purchase, nearer chemist with find medicine. 1mg to 5000mg of powers medicines you can search and find near store availability & store locator information.",Medical,,"5,000+","Find Medicine  Medical, Pharmacy & Healthcare",https://play.google.com/store/apps/details?id=com.findmedicine&hl=en&gl=us,pharma
com.marathidevelopers.pharmacy_guide,B.Pharma & M Pharma Notes App,"Notes, Reference Books, Question Papers for All Subjects of B.Pharmacy , M.Pharmacy, GPAT from Best Faculties and Toppers In One App.

This Study Material aims to remove dictation from Classroom and bind the students and teachers(educators) community worldwide into a single platform where they can Learn, Share and Educate each other.

Students can find notes, books, question papers for all their subjects relevant to their syllabus prepared by faculties of their own university. They can connect with the faculty, get their doubts cleared and prepare well for both universities, placements, competitive exams and improve their knowledge and understanding of the concept.

Seminar presentations, project reports and much more are planned to be added soon.

Features:
1. Personalised Study Table: Quickly access your favorite notes and subjects directly from the Study Table.
2. Resume your studies directly from where you left last time.
3. Take notes offline, download all the notes for reading even if the internet is not available.

In this application, the study material available is taken through the internet (open source) also credit is given to author in each and every document. We dont own any of the content available in this app,
We respect authors copyright, trademarks, intellectual property rights

Learn Share Educate with us and enjoy the Open Learning Platform.

This is a pre-release and free version of the app.",Education,0.0,"10,000+",Marathi Developers,https://play.google.com/store/apps/details?id=com.marathidevelopers.pharmacy_guide&hl=en&gl=us,pharma
com.nycorp.pharmadream,Pharma Dream,"*PHARMACY SECTION*

- Find an on-call or nearby pharmacy
- Estimate the cost of your prescription
- Check the availability of a medication in a pharmacy
- Generate a QR code for payment of your prescription
- Activate medication reminder notifications

*MEDICAL SECTION*

- Receive medical advice or counseling online
- Make an appointment with a doctor
- Obtain a digital prescription from a doctor
- Obtain a digital dosage from a doctor
- Activate medication reminder notifications

*LABORATORY SECTION*
- Find a nearby laboratory or imaging center
- Estimate the cost of your test report
- Check the availability of a laboratory test
- Generate a QR code for payment of your test report
- Make an appointment for a test.

*VACCINATION COMPONENT*

- Receive reminder notifications for pregnant women's vaccinations
- Receive reminder notifications for infant vaccinations (0 to 24 months).",Medical,0.0,"5,000+",N-Y Corp,https://play.google.com/store/apps/details?id=com.nycorp.pharmadream&hl=en&gl=us,pharma
com.bioderma.app,Pharma Games,"Application for training purposes in the framework of a pharmacist competition.
Laboratoire Bioderma trains and rewards its retailers thanks to this educational application including:
- Questions about skin conditions, merchandising and products
- Picture uploads of products and testimonies",Education,0.0,"10,000+",LABORATOIRE BIODERMA,https://play.google.com/store/apps/details?id=com.bioderma.app&hl=en&gl=us,pharma
com.binops.pharma.pk,Pharmapedia Pakistan,"Pharmapedia Pakistan gives you free, offline access to information on generic drugs (dosages, indications, more), medicine brands in Pakistan with prices and available forms, alternate brands and much more. All of this without requiring any key or annoying ads — just install and dive into the medical knowledge sea, no internet required!


MAIN FEATURES:

☆ Beautiful design, sleek layout.
☆ Built-in intelligent search with auto-complete.
☆ Drugs' overview, dosages, indications, side-effects, contraindications and high-risk groups.
☆ Available brands for every generic drug/formula, including a combination of generic drugs.
☆ Prices & available forms like tablets, syrup, injection, infusion, drops & suspension available for every brand.
☆ Find alternate brands for every medicine including prices, forms and company.
☆ Bookmark any drug or brand, get quick access to recently searched items.

With thousands of drugs and brands, we understand having a beautiful layout and quick access to information is equally important. That's why the user-interface has especially been focused on.

Each search listing also includes the available forms of a brand, or a direct access button for dosage/brands in case of generic drug search. Saved bookmarks and recents can easily by accessed by swiping app drawer.

The app can be used by anyone seeking medical information, which can include doctors, pharmacists, medical reps, medical students, patients, general public or anyone curious about medicines. It's a drugs dictionary, or a medical dictionary. This version lists brands/medicines in Pakistan while <b>generic drugs section can be used by anyone, worldwide.</b>

FEEDBACK:
For any suggestions, corrections and feedback, please feel free to contact on our given email address. We really do appreciate you reaching back to us, and your feedback could be included in the next version!


DISCLAIMER & WARNING:
Information provided in this app is for educational purposes only and cannot be substituted for any professional medical advice. For any medical advice and prescription, please consult a medical professional.",Medical,3.8,"1,000,000+",Pharma Developers,https://play.google.com/store/apps/details?id=com.binops.pharma.pk&hl=en&gl=us,pharma
com.phonegap.rxpal,PharmEasy: Doorstep Healthcare,"<b>PharmEasy is one of India's top online pharmacy apps</b>

You can now…
Spend time with your parents, we’ll deliver their medicines.
Stay with your baby, we’ll deliver the diapers.
Play with your pet, we’ll deliver its treats.
Fast comfortably, we’ll collect your lab test samples at home.

Family sticks by you in sickness, health and everything else!
That’s what our healthcare app is - your Phar-mily🤗

Order medicines online & get it delivered to your home🏠in 24-48 hours* in select cities. With a simple health app download, you can take care of your family’s healthcare needs, that too with added discounts.

PharmEasy App is made in India and is a part of 4 crore+ families 👪 - For ordering medicines online & booking diagnostic health tests.

PharmEasy is an online medicine delivery app, where you can buy healthcare products, OTC products, & medical equipment, and medicine online. Book diagnostic tests online, including🩸blood tests, lab test online, full body checkup & other preventive health checkups. No need to look for “lab test near by” the next time  - simply go to the app and book a lab test in seconds. With huge savings on medicines & up to 60% off on other healthcare products & services, PharmEasy is more than just a quick medicine delivery app - it is your complete healthcare partner.

<b>💊Place your medicine orders online (including generic medicines)</b>

This healthcare, diagnostics, and medicine app lets you order medicines, including generic medicines, exclusively from third party licensed retail pharmacies. Our doorstep medicine delivery is available PAN-India, covering 1200+ cities & 19000+ pin codes.

<b>👩‍🔬Diagnostic and lab test app</b>

Book lab test and diagnostics health packages conveniently from home with PharmEasy labs. Avail safe, hassle-free at-home sample collection & get your reports within 24-48 hours*.

<b>Diagnostic tests & health test packages:</b>

- Full Body Health Checkup
- Advanced Full Body Checkup
- Blood Test
- Cholesterol Test
- Lipid Profile Test
- Liver Function Test
- Kidney Function Test
- Blood Sugar Test for Diabetes Diagnostics
- Thyroid Test
- Haemoglobin Test
- HIV Test
- Cancer Test
- Pregnancy Test
- Vitamin Test

<b>Benefits of Booking a Diagnostic Lab Test from PharmEasy:</b>

Tired of standing in long queues to do a health checkup? Don’t worry! You can get your lab tests and health checkup done safely from the comfort of your home. Lab test booking through the PharmEasy app is very user-friendly and convenient. Here are few more reasons to book a lab test with PharmEasy:

- NABL certified labs*
- Fully automated labs compliant with international quality standards
- Up to 80% discount
- Choose from 500+ Tests and Packages
- Safe home sample collection
- Get every step notified via app
- Quality testing
- Reports within 24-48 hrs*
- Presence in all major cities

<b>Manage chronic diseases efficiently with PharmEasy</b>

PharmEasy offers medicines for chronic illnesses like diabetes, hypertension, asthma, arthritis, and heart disorders. Get the assurance of hygienic packaging, fast delivery, PharmEasy wallet credits, and discounts on every order.

<b>🧴Buy Healthcare & OTC Products online:</b>

Get diabetic care, sexual wellness, personal care, ayurvedic care, skin care, and women care products delivered to your doorstep. Just order, add to cart, and checkout.

<b>Benefits:</b>
- Shop ayurvedic, ortho, medical devices, nutrition & supplements products from brands like Patanjali, GSK, Abbott, Accu-Chek, Omron, Dabur, Nestle etc.
- Great Discounts
- Express delivery

Download the PharmEasy online medicine app now, the best health app in India,  & make huge savings by ordering medicines online with attractive offers & discounts. Reorder your monthly medicines, track your order, return medicines for free, & access our health blog.

Do follow us on social :)
https://www.instagram.com/pharmeasyapp/
https://www.youtube.com/c/pharmeasyapp/
https://www.facebook.com/pharmeasy/",Medical,4.4205127,"10,000,000+",Axelia Solutions Private Limited,https://play.google.com/store/apps/details?id=com.phonegap.rxpal&hl=en&gl=us,pharma
com.sts.medicinestockmanagement,Medicine Stockist,"Medicine Stockist is a comprehensive pharmacy management application designed for pharmacy retailers, wholesalers, stock managers, and individuals who need a seamless way to manage their stock, sales, and inventory. It’s an offline solution, enabling users to manage pharmacy operations without requiring an internet connection.

Key Features:

Simple Interface:
A user-friendly interface allows anyone to quickly install and begin using the app without complicated setup.

Dashboard:
Displays a summary of stock, sales, transactions, and current inventory status, giving you a quick snapshot of your pharmacy operations.

Organizing Stock:
Stock items can be managed by medicine name or batch number. Easily edit stock and view reports with one click.

Organizing Sales:
Sales management is integrated with stock updates. Generate sales reports with custom date filters.

Expiry & Low Stock Alert:
Receive notifications for medicines nearing expiration and low stock levels to ensure timely restocking.

Daily Wanting Features:
Add items to a daily want list and share it with your distributor for purchase orders.

Efficient Item Search:
An advanced search feature allows users to find medicines by entering just the first two letters, making it faster to locate items.

In-Built WhatsApp Support:
24/7 customer support is available through WhatsApp for real-time assistance.

Reporting:
Access various reports such as Stock In Hand, Low Stock, Expiry Alerts, and daily transactions under the report menu.

Offline Database:
The app works without an internet connection, allowing you to manage your pharmacy anywhere and anytime.

Secured Data:
Your data is stored locally on your device, ensuring complete security without involving external servers.

Backup & Restore Facility:
Easily create unlimited backups on your device’s internal storage and restore them when needed. Backups are saved in the ""Medicine Stockist"" folder for easy transfer.

Report to PDF:
Generate and download stock and sales reports in PDF format for offline access and sharing.

This app is perfect for those looking for a robust, secure, and efficient way to manage their pharmacy business without the need for continuous internet access.",Medical,4.0833335,"50,000+",Ashar Infotech,https://play.google.com/store/apps/details?id=com.sts.medicinestockmanagement&hl=en&gl=us,pharma
com.equalityhealthcare.medguide,MedGuide – Your Pharma Guide,"Find alternatives from 4,00,000+ medicines
Search by Salt Content (API)
Find distributors selling your medicines
Share medicine details on WhatsApp
60,000+ FMCG items database

We are adding 100s of new products everyday to the database, with Salt Content, Manufacturer’s name, Image, Barcode etc.

The best thing: It’s completely free!  So Download today and start using.  

Never let a customer go, because you cannot find an alternative product or distributor.

Product by eVitalRx",Medical,0.0,"50,000+",Equality Healthcare Pvt. Ltd.,https://play.google.com/store/apps/details?id=com.equalityhealthcare.medguide&hl=en&gl=us,pharma
co.in.pharmasearch,Pharma Search,"search pharmaceutical product suppliers and traders
API Manufactures, Suppliers, Traders
Machinery
Packaging Materials
Warehousing
Logistic & Transporter
Contacts",Business,,"1,000+",Shah Technologies,https://play.google.com/store/apps/details?id=co.in.pharmasearch&hl=en&gl=us,pharma
com.epharmabook.epharma,ePharmaBook,"ePharmaBook, by Medasko, is your ultimate guide to all the drugs available in Pakistan. It is a quick and handy reference for medical students, medical professionals, and the pharmaceutical industry. With ePharmaBook, you can easily access critical information about any medicine, including contents, indications and dosage, contraindications, side effects, prices, therapeutic group, lactation, pregnancy, and precautions.

Our app provides a comprehensive database of information on all the drugs available in Pakistan, ensuring that you always have the most up-to-date information at your fingertips. Whether you're a medical professional or a student, ePharmaBook is an essential tool for anyone in the medical field.

In addition to drug information, ePharmaBook also provides company details with all product information. With our app, you can easily find the right medicine for your patients, based on their individual needs and medical history.

At Medasko, we understand the challenges faced by healthcare professionals when it comes to memorizing all the critical information about medicines. That's why we created ePharmaBook – to make this information handy and available all the time.

ePharmaBook is constantly updated with the latest information, ensuring that you always have access to the most accurate and up-to-date drug information. Our app also allows you to bookmark your favorite drugs, making it easy to access them later.

Whether you're a medical student or a practicing physician, ePharmaBook is the perfect tool to help you stay informed about the drugs you prescribe. With our app, you can easily search for drugs by name or therapeutic group, ensuring that you can find the right drug for your patients quickly and easily.

ePharmaBook is designed with the needs of healthcare professionals in mind. Our app is easy to use, with an intuitive interface that allows you to access critical information about any drug with just a few taps.

So why rely on outdated drug reference books when you can have all the information you need right in your pocket? Download ePharmaBook today and take the first step towards more informed, effective healthcare.",Medical,,"5,000+",Medasko,https://play.google.com/store/apps/details?id=com.epharmabook.epharma&hl=en&gl=us,pharma
com.pharmacy.amarloadge.pharmacy,MyPharma - Pharmacy POS Soft.,"My Pharma is a powerful Point of Sale (POS) software tailored specifically for pharmacies. Whether you need to track sales, manage purchases, monitor inventory, or oversee financials, My Pharma provides an all-in-one, user-friendly platform. Ideal for small to mid-sized pharmacies aiming to improve efficiency and streamline operations.

Key Features:

Dashboard Overview:
Instantly view key metrics like sales, purchases, returns, and payments. The intuitive dashboard provides a real-time snapshot of your pharmacy’s performance, making daily monitoring easy.

Sales & Returns Tracking:
Record all sales, returns, and payments with ease. My Pharma keeps a comprehensive log of every transaction, ensuring smooth accounting and sales history tracking.

Purchase Management:
Manage all purchases and return items effortlessly, while keeping track of supplier payments and purchase history. Streamline your inventory replenishment and supplier relations.

Financial Reporting:
Easily generate detailed financial reports, offering insights into sales history, payments, account balances, and overall financial health, giving you full control of your pharmacy's finances.

Employee & Customer Management:
Effortlessly add and manage employees and customers. Track customer purchases and returns, and assign specific roles to employees to optimize pharmacy operations.

Medicine Stock Control:
Avoid shortages and expired medicines through efficient stock management. Track inventory levels, expired medicines, and receive alerts when stock is low, ensuring critical medicines are always available.

Monthly Sales, Purchase & Cost Analysis:
Visualize monthly trends in sales, purchases, and costs with easy-to-read graphs, helping you make informed business decisions.

Real-Time Account Balance Summary:
Keep track of your pharmacy’s current account balance, including cash, bank, and other categories, directly from the accounts section for simplified financial management.

Subscription Management:
Stay on top of your subscription plans with simple, intuitive controls.

Customizable Settings:
My Pharma offers customizable settings to tailor the software to your pharmacy’s unique needs, providing flexibility in managing operations.

Why Choose My Pharma?

Easy-to-Use Interface:
My Pharma is designed with a simple, user-friendly interface that makes it easy for any pharmacy staff to use without extensive training.

Detailed Reporting:
Generate comprehensive reports on sales, purchases, and stock levels with visual charts and graphs, empowering you to make data-driven decisions.

Efficient Inventory Management:
Advanced features like stock alerts and expired medicine tracking ensure your inventory is always well-managed and prevent stockouts.

Streamlined Workflow:
My Pharma integrates all pharmacy operations into one platform, improving efficiency and reducing errors.

Secure & Reliable:
Built with data security in mind, My Pharma ensures your pharmacy's information is safe while delivering smooth performance, regardless of the size of your business.

Free to Use with Ads:
My Pharma is available for free with Google ads. For an ad-free experience, upgrade to our subscription plan starting at just 50 BDT per month or 500 BDT annually.

Cross-Platform Compatibility:
My Pharma works seamlessly across Android mobile apps, tablets, and web browsers, giving you the flexibility to manage your pharmacy from any device, anywhere.

Perfect For:

Independent pharmacies
Pharmacy chains
Pharmacies looking to improve inventory and financial management

Start Managing Your Pharmacy with My Pharma Today:
Simplify your pharmacy’s management with My Pharma POS software. Download now to streamline your operations, enhance inventory management, and gain control of your pharmacy's financials.",Business,,"1,000+",Amarlodge Ltd.,https://play.google.com/store/apps/details?id=com.pharmacy.amarloadge.pharmacy&hl=en&gl=us,pharma
com.carewellpharma,Carewell Pharma,"We provide Free Video Lectures, Free Handwritten Notes, and Free Other Study Materials of B Pharmacy 1st to 8th Semester.
Syllabus is Covered According to PCI.

Official Website : https://www.carewellpharma.in
Privacy Policy : https://www.carewellpharma.in/Privacy-Policy/
Contact for Support : akash@carewellpharma.in",Education,4.125,"100,000+",Carewell Pharma,https://play.google.com/store/apps/details?id=com.carewellpharma&hl=en&gl=us,pharma
com.swapcard.apps.android.pharmagoraplus,PharmagoraPlus - Salon Pharma,"Discover the PharmagoraPlus mobile application, your essential guide to the Pharmacy Show. This app offers a unique and comprehensive experience to optimize your participation in the PharmagoraPlus show.


Main features:


1. Personalized program: Consult the full show program, and find out about conferences, workshops and presentations by pharmacy experts. Customize your own agenda to make sure you don't miss a thing.


2. Exhibitors : Explore the list of exhibitors at PharmagoraPlus 2025. Get detailed information on each company, locate them on the map and plan your visit.


3. Networking: Facilitate your exchanges with other healthcare professionals. Use the networking function to arrange meetings directly on site, exchange contacts and enrich your professional network.


4. Real-Time Notifications: Stay informed with real-time notifications of the latest PharmagoraPlus news, program updates, events and awards at the show.


5. Practical Information: Easy access to practical information to help you during your visit.


6. Info Point: We'll be available by message throughout the show to answer your questions and provide you with the best possible support.


Download the PharmagoraPlus application now to accompany you at the must-attend Pharmagora event.",Business,,"1,000+",CloserStill,https://play.google.com/store/apps/details?id=com.swapcard.apps.android.pharmagoraplus&hl=en&gl=us,pharma
com.chemsou00.dev.pharmatime,Pharma Time,"We built this application in order to solve one of the city’s problems, which is the problem of pharmacies’ timings and their current locations. This version of the application works at the level of the city of Ain al-Touta in the state of Batna only. If this application finds favor and support from the users, we will make updates and additions that are useful as it may be. We are circulating it at the state level and then to the rest of the states of Algeria
#Algeria pharmacies
#Pharmacy times in Algeria
#Pharmacie algerie",Health & Fitness,4.714286,"1,000+",Startup Dimension,https://play.google.com/store/apps/details?id=com.chemsou00.dev.pharmatime&hl=en&gl=us,pharma
com.sterisPharma,STERIS PHARMA,"Features of STERIS PHARMA App:

* Search & Buy Medicines & Healthcare Products
* Upload Prescription
* Refill Medicine
* Medicine Reminder
* Request for new products
* Apply best promo codes to get best discount",Medical,,"1,000+",STERIS HEALTHCARE PVT LTD,https://play.google.com/store/apps/details?id=com.sterisPharma&hl=en&gl=us,pharma
com.smartpharmasy.app,Smart Pharma,"Smart Pharma is an electronic application specialized in pharmaceutical marketing and sales. We rely on linking pharmacies and their needs from companies and warehouses, and we open a world of possibilities of pharmaceutical products, medical and cosmetic supplies, nutritional supplements and baby care products.... And access to everything you need and want for your pharmacy.",Medical,4.1904764,"10,000+",Rami Awed,https://play.google.com/store/apps/details?id=com.smartpharmasy.app&hl=en&gl=us,pharma
com.bpharma.dpharma.notes,B Pharmacy notes,"This app helps students for their preparation of b.pharma and d.pharma course. This app is providing content based on syllabus of PCI (pharmacy council of india). 

This app provide following features for students
- Mode : Online
- Notes : true
- PYQs : true
- Practicals : true 
- Format : pdf



All the content is made by experts of their subjects and shared through this app. For any enquiries regarding this app please contact us through meinjaat@gmail.com",Education,0.0,"10,000+",Shree Shyam Developers,https://play.google.com/store/apps/details?id=com.bpharma.dpharma.notes&hl=en&gl=us,pharma
