appId,title,description,genre,score,installs,developer,url,keyword
com.europagroup.medtechforum2025,The MedTech Forum 2025,"Official application of the MedTech Forum 2025.
Find all the useful information about the conference: the complete programme, the speakers' list, the exhibition map... and get in touch with other participants!",Medical,,100+,Europa Organisation,https://play.google.com/store/apps/details?id=com.europagroup.medtechforum2025&hl=en&gl=us,MedTech
com.m360.android.medtech,MedTech 360,"Take your career to the next level in one of the most lucrative industries, all while making a huge difference towards clinical outcomes. MedTech 360 is designed to help build your confidence, tap into your innate strengths, and guide you in your development.

Our platform is filled with engaging courses, role playing, quizzes, live webinars from industry leaders from physicians, nurses, med device managers, current sales reps, clinical specialists and many more.

With access to tons of coaches that have been in this industry for decades, they'll provide you with the tools you need to be incredibly successful. Our goal is to see you thrive in this industry and look forward to work with you in this amazing journey.",Education,,10+,Medtech 360,https://play.google.com/store/apps/details?id=com.m360.android.medtech&hl=en&gl=us,MedTech
africa.medtech.app,Medtech Africa,An online marketplace for medical care on demand. Consult a doctor on your schedule. Pay for the exact consultation time (PayGo Telemedicine),Medical,,50+,Medtech Africa,https://play.google.com/store/apps/details?id=africa.medtech.app&hl=en&gl=us,MedTech
com.event.medtech,MedTech Forum 2025,"Welcome to the official app for MedTech Forum India 2025, Asia Pacific’s premier event for medical technology, innovation, and digital health. Designed to enhance your onsite and virtual experience, the MTF 2025 App is your all-in-one platform for staying informed, connected, and engaged throughout the Forum.

Key Features
• Live Agenda & Session Info – View the real-time event schedule, filter by track or theme, and build your personalized agenda.
• Speaker Profiles – Learn more about global keynote speakers, thought leaders, and panel experts.
• Networking Tools – Connect with fellow attendees, schedule meetings, and engage in 1:1 chats.
• Interactive Venue Map – Navigate the venue with ease, explore exhibitor booths, and locate amenities.
• Push Notifications – Get instant updates on session changes, speaker highlights, or networking activities.
• Downloadable Resources – Access exclusive content, whitepapers, and sponsor brochures.
• Live Polling & Q&A – Participate in sessions through interactive polls and submit your questions in real time.
• Sustainability Hub – Discover MTF’s green initiatives and find out how you can contribute.

Whether you’re a healthcare professional, startup founder, policymaker, or investor, MTF 2025 brings together a vibrant community of changemakers driving the future of healthcare in the Asia-Pacific region and beyond.

Join thousands of professionals across the medtech ecosystem to engage in meaningful conversations, discover breakthrough technologies, and gain actionable insights.

About the Organiser
MTF is convened by APACMed, the leading voice for the medical technology industry in Asia Pacific, committed to driving access, innovation, and collaboration in healthcare.

This app is compatible with both Android and iOS devices.",Business,,10+,DREAMCAST DIGITAL WORKS PRIVATE LIMITED,https://play.google.com/store/apps/details?id=com.event.medtech&hl=en&gl=us,MedTech
com.medscape.android,Medscape,"Your go-to medical resource to get immediate clinical answers. With Medscape, you get free access to the latest news, expert commentary, clinical tools, drugs and disease information, medical podcasts, CME/CE activities, and more.

* Access 450+ medical calculators, grouped by specialty for quicker and easier use!
* Check out useful resources such as the Drug Interaction Checker, Pill Identifier, and step-by-step procedural videos.
* Look up the most current prescribing and safety information on 9,200+ prescription and OTC drugs, herbals, and supplements.
* Read the latest medical news and expert commentary in over 30 specialties.
* Stay current with the latest FDA approvals, conference news, late-breaking clinical trial data, and more.
* Discover, subscribe, and listen to Medscape original podcasts such as This Week in Cardiology, or other popular shows from experts in the industry such as Becker's Healthcare.
* Earn free CME/CE credits and ABIM MOC points on the go, and monitor your progress with our built-in Activity Tracker.
* Access the largest network for physicians and medical students with Medscape Consult.
* Join other healthcare professionals at MedscapeLIVE! events.

Medscape is the leading online destination for physicians and healthcare professionals worldwide. 

Do you have feedback for the Medscape team? Email us at medscapemobile@webmd.net",Medical,3.8558953,"5,000,000+","WebMD, LLC",https://play.google.com/store/apps/details?id=com.medscape.android&hl=en&gl=us,MedTech
com.themedicalcompany.medschool,MedSchool,"Medical school can be challenging, with so much to learn in so little time. MedSchool is a modern clinical handbook that helps to optimise your learning, so that you can feel confident and capable.

MedSchool provides up-to-date evidence based information, providing you with high-quality clinical information in a portable format. Download the app now and start learning medicine your way!

• Guides: practice key history, exam, diagnostic and procedural skills.
• Encyclopaedia: delve into symptoms, signs, test findings, drugs and diseases.
• Quizzes: answer our questions, or create your own question bank.
• Flashcards: make your own flashcard deck and optimise recall of important information.
• Tools: find answers quickly using clinical calculators and checklists.",Medical,4.4848485,"50,000+",The Medical Company,https://play.google.com/store/apps/details?id=com.themedicalcompany.medschool&hl=en&gl=us,MedTech
com.webmd.android,WebMD: Symptom Checker,"From WebMD, the one healthcare app you need to check symptoms; learn about conditions and drugs; research treatments and diagnoses; find doctors and specialists in your area; get prescription drug savings at your local pharmacy; and set medication reminders. 

Key Features: 
• Symptom Checker – Choose your symptoms, learn about potential conditions or issues, and lookup treatment and care options.
• Doctor Finder – Find the closest doctors and specialists based on your current location or search by city, state or zip. 
• Medication Reminders – Never miss a dose. You’ll receive reminders when it’s time to take your medications. View daily prescription schedules and instructions, plus pill images with dosage and timing information for each drug.
• Conditions – Find medically-reviewed information about conditions relevant to you and learn more about causes, treatments, and related symptoms. 
• WebMD Rx – We partner with major pharmacy chains to find the lowest prescription drug prices, which often beat insurance co-pays. It’s 100% free to use. No registration required. 
• Customization and Saving Functionality – Save your conditions, drugs, doctors, hospitals, pharmacies, and healthy living articles for secure, easy access and reference. 
• Symptom Tracker – Track ongoing symptoms & conditions over time. 
• Drug Interaction Checker – Find and identify potentially harmful and unsafe combinations of prescription medications by entering two or more drugs in question.

About WebMD
WebMD Health Corp. is the leading provider of health information services, serving consumers, physicians, healthcare professionals, employers, and health plans through our public and private online portals, mobile platforms and health-focused publications. More than 95 million unique visitors access the WebMD Health Network each month.

If you are a California resident, California law may provide you with certain rights regarding our use of your personal information. For more information relevant to our users who are California residents, please review the ""California Residents"" section of our Privacy Policy linked on this download page or within our app.

The WebMD Health Network includes WebMD Health, Medscape, MedicineNet, emedicineHealth, RxList, theheart.org, drugs.com and Medscape Education.
SOURCE WebMD Health Corp.

WebMD. Better Information. Better Health.
WebMD does not provide medical advice, diagnosis or treatment. Always seek the advice of your physician or other qualified health provider with any questions you may have regarding a medical condition. Never disregard professional medical advice or delay in seeking it because of something you have read on the WebMD mobile application.",Medical,4.056068,"10,000,000+","WebMD, LLC",https://play.google.com/store/apps/details?id=com.webmd.android&hl=en&gl=us,MedTech
epic.mychart.android,MyChart,"MyChart puts your health information in the palm of your hand and helps you conveniently manage care for yourself and your family members. With MyChart you can:

•	Communicate with your care team.
•	Review test results, medications, immunization history, and other health information.
•	Connect your account to Google Fit to pull health-related data from your personal devices right into MyChart.
•	View your After Visit Summary® for past visits and hospital stays, along with any clinical notes your provider has recorded and shared with you.
•	Schedule and manage appointments, including in-person visits and video visits.
•	Get price estimates for the cost of care.
•	View and pay your medical bills.
•	Securely share your medical record from anywhere with anyone who has Internet access.
•	Connect your accounts from other healthcare organizations so you can see all your health information in one place, even if you've been seen at multiple healthcare organizations.
•	Receive push notifications when new information is available in MyChart. You can check whether push notifications are enabled under the Account Settings within the app.

Note that what you can see and do within the MyChart app depends on which features your healthcare organization has enabled and whether they’re using the latest version of Epic software. If you have questions about what’s available, contact your healthcare organization.

To access MyChart, you must create an account with your healthcare organization. To sign up for an account, download the app and search for your healthcare organization or go to your healthcare organization’s MyChart website. After you’ve signed up, turn on fingerprint authentication or set up a four-digit passcode to quickly log in without needing to use your MyChart username and password each time. 
  
For more information about MyChart’s features or to find a healthcare organization that offers MyChart, visit www.mychart.com.

Have feedback about the app? Email us at mychartsupport@epic.com.",Medical,4.58369,"10,000,000+",Epic Systems Corporation,https://play.google.com/store/apps/details?id=epic.mychart.android&hl=en&gl=us,MedTech
com.jnj.ahapp,J&J MedTech Events,"Welcome to AFib 2025, the official event app powered by J&J Institute. Designed exclusively for attendees of the 23rd Atrial Fibrillation Symposium, this app is your all-access pass to an unforgettable experience. Download the app and enhance your Symposium experience by exploring the remarkable Faculty and Scientific Committee, our exclusive agenda, special sessions, and all the essential information about the Symposium.",Business,,10+,"Johnson & Johnson Services, Inc.",https://play.google.com/store/apps/details?id=com.jnj.ahapp&hl=en&gl=us,MedTech
co.medcorder.app,Medcorder: Understand Your Doc,"Medcorder is the only app built to help you keep your family in the loop with an evolving medical situation. With one tap you can record, transcribe, share, and discuss a medical visit with others. We'll give you a free transcript and let your family know right away to keep them in the loop. They can hear in your doctor's own words what's happening and chat with you in the app.

🎙 Record conversations with your doctor
📝 Automatically transcribe all conversations
🗂 Organize notes and ideas
📸 Add photos and video
👨‍👩‍👧‍👦 Discuss everything with your family
👫 Make informed decisions together",Health & Fitness,4.06,"10,000+","Medcorder, Inc.",https://play.google.com/store/apps/details?id=co.medcorder.app&hl=en&gl=us,MedTech
com.getsomeheadspace.android,Headspace: Meditation & Health,"Welcome to Headspace, where your mind matters. Your guide to mental health, mindfulness, and meditation. Headspace helps you put your mind first with expert-guided meditations, mindfulness tools, therapy, mental health coaching,  and Ebb, your AI companion. Build resilience, manage emotions, and feel your best — anytime, anywhere.

Choose from hundreds of meditation sessions on how to meditate, sleep better, manage stress, practice breathing exercises, learn relaxation techniques for anxiety relief and relax.

Meditate, practice mindfulness, relax, and sleep well. Headspace is proven to increase happiness and reduce stress in just 10 days.

🧘‍♂️ DAILY MEDITATIONS & MINDFULNESS
Discover mental wellness and mindfulness with over 500+ guided meditations. From quick 3-minute mental resets to longer mindful meditations, we'll help you make meditation a daily practice. Build habits for anxiety management, letting go of stress, dealing with depression, and mental wellness with relaxation and meditation tools, and self-care practices. Learn mindfulness exercises for anxiety, as just 2 weeks of Headspace reduces anxiety.

🌙 SLEEP MEDITATIONS & RELAXING SOUNDS
 Enjoy better sleep with soothing sleep sounds, relaxing music to reduce anxiety, calming sounds for sleep and guided sleep meditations. Drift off with sleepcasts, bedtime soundscapes and relaxation exercises for sleep to help with insomnia. Explore sleepy time music and meditation for sleeping to reduce stress and anxiety.

🌬️ STRESS RELIEF & BREATHING EXERCISES
Rest, assured. Fall asleep faster and actually stay asleep with Headspace. Meditate, relax and relieve stress and anxiety with expert-led breathing exercises, guided meditations, and personalized mental health coaching & therapy. Learn breathwork and breathing techniques to help with panic attacks, anxiety relief and calm. Choose from daily meditations on agitation, anti-stress, depression, trauma healing and anger control.

👥 MINDFUL COACH & MENTAL HEALTH
For more support, Headspace gives you access to licensed therapists, mental health coaches or Ebb, your empathetic AI companion. Get support from online therapist on how to manage stress, overcome depression, panic attacks and anxiety, trauma therapy, and CBT techniques.

💖 SELF-CARE TOOLS
Explore self-care techniques for holistic wellness. Empower yourself with tools to avoid burnout, manage panic attacks and anxiety, and stress management.

🚀 WELLNESS & BALANCE
Increase balance with guided meditation and focus music. Calm and relax with quick breathing exercises, relaxation music, and mindful meditation. Improve focus with binaural beats and calm your mind with relaxing music for studying.

💪 MINDFUL MOVEMENT
Join Olympians Kim Glass & Leon Taylor for yoga for anxiety and stress relief, and mindful movement to strengthen your mind-body connection. Practice CBT techniques and CBT therapy exercises to overcome negative thoughts, reduce stress and anxiety.

📈 PROGRESS TRACKING
Self-care tracker to follow your mental health journey. Share insights with your mindfulness coach or therapist so they can keep you on track towards your goals.

Headspace is your expert-led guide to mental health with proven exercises and resources for less stress, better sleep, anxiety relief, processing life’s ups and downs, and everyday happiness.

Access online therapy and psychiatry through your organization.* (Check coverage with your coach or benefits team.)

Headspace is the everyday mental health app that’s proven to help. Engage in mindfulness exercises, calming sounds for sleep, and guided meditation techniques for stress relief. Practice meditation for sleep and anxiety, mindful breathing to relax and calm down.

Start your free trial and explore meditation, mindfulness, and mental health support. Subscription options: $12.99/month, $69.99/year (U.S. pricing; local rates may vary). Coaching and therapy pricing varies by subscription. Charges apply at purchase confirmation.",Health & Fitness,4.443294,"10,000,000+","Headspace for Meditation, Mindfulness and Sleep",https://play.google.com/store/apps/details?id=com.getsomeheadspace.android&hl=en&gl=us,MedTech
com.atomengineapps.teachmeanatomy,Teach Me Anatomy,"Teach Me Anatomy provides students, doctors, and health professionals with the world’s most comprehensive anatomy learning platform. Includes integrated textbook, 3D anatomy models and a bank of over 1700 quiz questions – download to get started today!

ABOUT TEACH ME ANATOMY:
Teach Me Anatomy is a comprehensive, easy to read anatomy reference. Each topic combines anatomical knowledge with high-yield medical and clinical insights, seamlessly bridging the gap between scholarly learning and improved patient care.

Based on the award-winning website, Teach Me Anatomy is a great teaching and learning tool for students, educators, healthcare professionals and patients – or simply those with an interest in the human body!

FEATURES:

+ CONCISE AND EASY-TO-READ ANATOMY ENCYCLOPAEDIA: Contains over 400 comprehensive articles covering every aspect of anatomy.

+ 3D ANATOMY MODELS: Bring the human body to life with immersive 3D models to accompany each article.

+ HD ILLUSTRATIONS: More than 1200 full colour, high definition anatomy illustrations and clinical images.

+ INTEGRATED CLINICAL KNOWLEDGE: Clinical relevance textboxes link the fundamentals of anatomy to medical practice.

+ QUESTION BANK: Over 1700 multiple choice questions with explanations to consolidate your anatomy knowledge.

+ OFFLINE STORE: Learn anytime, anywhere - all articles, illustrations and quiz questions are stored offline for instant access.

+ REGIONAL ANATOMY: Includes Head & Neck, Neuroanatomy, Upper Limb, Back, Lower Limb, Abdomen, and Pelvis.

+ SYSTEMIC ANATOMY: Includes the skeletal system, muscular system, nervous system, circulatory system, lymphatic system, digestive system, respiratory system, urinary system and reproductive system.

PREMIUM MEMBERSHIP:
Teach Me Anatomy offers premium membership via an in-app subscription. Premium membership grants cross-platform, advert-free access to bespoke 3D anatomy models and anatomy question bank.",Medical,4.3936653,"1,000,000+",TeachMeSeries Ltd,https://play.google.com/store/apps/details?id=com.atomengineapps.teachmeanatomy&hl=en&gl=us,MedTech
io.medcases,Medcases: Medical Education,"Do you look for medical apps for doctors and students? Something that will help you improve your skills of physical examination? If so, we have something for you!

Imagine yourself as a doctor who can interview a patient, perform a physical examination and propose a medical diagnosis. All of that in a safe and friendly environment that allows you to learn from your own mistakes and improve your skills. It can be real with our application!

Medcases is a must-have medical application for every doctor, medical student and everyone interested in solving medical mysteries.
We have created a tool for effective learning and validating your medical knowledge. Thanks to our application, you can take your medical training to the next level and improve it at any time whenever you are. Improve your skills through solving interesting medical cases from various fields of medicine. Face authentic diagnostic challenges, diagnose a patient, perform a physical examination and measure yourself against other users!

What Does Medcases 3.0 Offer?
- Thematic Courses: Dive deep into the details of medicine with courses focused on real clinical problems.
- Interactive Medical Cases: Follow the stories of virtual patients, delve into their symptoms, diagnose, and treat.
- Quizzes: Consolidate your knowledge with thematic quizzes.
- Conversations with Virtual Patients: Conduct thorough subjective and objective examinations, listen to the heart, lungs, and more with advanced AI technology.
- Comprehensive Diagnostics: Understand patient issues, order additional tests, and shape your diagnostic thinking.
- Treatment Planning: Plan your patient’s treatment, choose the proper medication and dosage.
- Expert Oversight: Our team of experts is here to clarify doubts, answer questions, and await your feedback.

All of us were medical students. We know that medical training while studying does not give us a lot of opportunities to diagnose a patient on our own. To meet your needs, we created Medcases where you can:
- Learn how to interview patients by asking accurate medical questions. It is said that a well-performed interview is 90% of medical diagnosis. Our AI algorithm allows you to ask patients about their symptoms and past medical history.
-Train your physical examination skills. Medcases is the only one among apps for medical students that offers an advanced algorithm for patient examination. Do you think that auscultation will help you to diagnose the patient? No problem! Medcases is the only one among apps for medical students that offers real heart and breath sounds!
- Order additional tests. Aren’t you sure of your diagnosis? Perform CT, MRI, ultrasound, or any other test that can help you to make a correct medical diagnosis.
- Propose a medical diagnosis. When you have results of additional tests and accurate information about a patient’s condition, you can make a diagnosis. 
- Treat patients. After the correct medical diagnosis is made, you can propose a treatment for your patient. On the list of available treatment methods, you can see everything to treat your patient.  

At the end - check how did it go! After each diagnosed medical case, you will get a summary showing you which parts of a diagnostic/therapeutic process you have covered, and which of them need more practice.
Compare your result with other users - the summary will show you how hard the medical case was for others

Why Medcases 3.0?
- Versatility: Our course offerings cover the full spectrum of medical issues.
- Personalized Learning: Plan your study according to your needs and progress.
- Mobility: Learn wherever you are with our intuitive mobile application.

The substantive value of each medical course and case is guaranteed by doctors. IT specialists take care of real experiences for users.

Are you still wondering? Do not waste your time! Download Medcases!

Privacy policy: https://medcases.io/privacy-policy
Terms and Conditions: https://medcases.io/terms-and-conditions",Medical,3.5,"10,000+",MedIT Solutions Kurman i Wspolnicy Sp. z o. o.,https://play.google.com/store/apps/details?id=io.medcases&hl=en&gl=us,MedTech
com.medictests.ionic.app,MedicTests 2025 EMS Education,"Master every aspect of emergency medical services with the most comprehensive training platform available.

MedicTests provides structured, evidence-based education that builds real competency beyond just test-passing skills. Our integrated approach combines theoretical knowledge with practical application across all EMS certification levels.

Features include:

* 750+ audio-enabled educational units aligned with national standards
* 10,000+ adaptive questions with detailed rationales and feedback
* MACK, the AI Tutor for personalized learning support at your pace
* The Interactive Call Simulator for scenario-based training in a game-based environment
* The National Registry Simulator™ with 2025 scoring rubric and new question types

Used by training programs, agencies, and individual professionals nationwide to develop confident, competent EMS providers.

Invest in yourself. Join MedicTests today!",Education,4.8514853,"10,000+",MedicTests,https://play.google.com/store/apps/details?id=com.medictests.ionic.app&hl=en&gl=us,MedTech
io.medisearch.twa,MediSearch,Ask MediSearch a question about health and it will give you a direct answer based on scientific papers.,Health & Fitness,3.4,"100,000+",MediSearch,https://play.google.com/store/apps/details?id=io.medisearch.twa&hl=en&gl=us,MedTech
com.QuickMD.md,QuickMD - Online Healthcare,"QuickMD: A Telemedicine App for Addiction Treatment, Weight Loss, & Urgent Care 

Book secure video visits with U.S.-licensed, board-certified providers—anytime, anywhere. No insurance required. No hidden fees. No subscriptions. Download our free QuickMD app to get started.

Whether you’re beginning treatment for substance use disorder, exploring FDA-approved weight loss options, or need fast care for common illnesses, QuickMD makes getting treatment safe, affordable, and convenient.

HOW DOES QUICKMD WORK?
Download the app or visit our website at quick.md and book a video appointment with a U.S.-licensed provider. Receive personalized, compassionate care from anywhere at a time that works best for you, any day of the week. Get prescriptions or a refill sent directly to your local pharmacy.

HOW QUICKMD HELPS YOU
• Addiction Treatment: Medication-Assisted Treatment (MAT) for opioid use disorder and other substance use disorders. Our providers can prescribe Suboxone (buprenorphine) when medically appropriate, helping manage cravings and withdrawal safely.
• Weight Loss Care: Access to weight loss medications like Ozempic and personalized care plans for weight management.
• Urgent Care Services: Treatment for common conditions like colds, flu, UTIs, and skin issues.
• Prescriptions in Minutes: When medically appropriate, get your prescription sent to your local pharmacy within minutes of your visit.
• Flexible Access: Choose to see a doctor right away (doctor on demand) or book an appointment for later. Open 7 days a week, including nights and weekends.
• Transparent Pricing: Flat fees— $99 for addiction treatment appointments, $75 for urgent care visits. Up to 30x more affordable than the average ER visit and significantly cheaper than many other telehealth services that require subscriptions.
•  Additional Services: Doctor's notes for work or travel and lab test orders at nearby LabCorp locations.​

CONDITIONS WE TREAT:
We specialize in opioid addiction treatment, including opioid use disorder (OUD), withdrawal management, and medication-assisted treatment (MAT). Our services also support recovery from heroin, fentanyl, oxycodone, and other opioid dependencies. 

We also treat obesity and related metabolic conditions like insulin resistance with personalized plans and FDA-approved medications such as semaglutide (Ozempic, Wegovy) and tirzepatide (Mounjaro, Zepbound).

Other conditions we treat include acne, allergies, asthma, bronchitis, cold & flu, constipation, diarrhea, ear infections, erectile dysfunction (ED), fevers, migraines, pink eye, rashes, sinusitis, sore throat, UTIs, and much more.

MEDICATIONS WE MAY PRESCRIBE:
Suboxone (buprenorphine), PrEP (Truvada), Synthroid (levothyroxine), Crestor (rosuvastatin), Ventolin (albuterol), Viagra (sildenafil), Zofran (ondansetron), Prilosec (omeprazole), Neurontin (gabapentin), prednisone, Zoloft (sertraline), various antibiotics (e.g., amoxicillin), and more.

​​*Note: Our doctors cannot prescribe high-risk prescription drugs via telemedicine (e.g., controlled substances, with the exception of Suboxone for MAT) and can only prescribe medications when it is safe to do so. If we cannot assist you, you are eligible for a refund (applicable only if no prescription or doctor’s note is provided).​

​​If you are unsure if we can provide you care, contact us by visiting our website at quick.md or call us at 1-888-8-QUICKMD. Please note that telehealth is not for emergencies. If you’re having a medical emergency, call 911.

TRUSTED, SECURE, AND PRIVATE
• 100% HIPAA-compliant telehealth platform
• Providers are U.S. licensed and board-certified
• 1 million visits completed

QuickMD is among the top-rated telemedicine apps for quick, affordable, and compassionate care. Join thousands of patients who skip the waiting room and get medical care anytime, anywhere. Download QuickMD today to take the step toward recovery, better health, and convenient care from anywhere.",Medical,4.4774437,"100,000+",QuickMD - A Telemedicine Urgent Care Service,https://play.google.com/store/apps/details?id=com.QuickMD.md&hl=en&gl=us,MedTech
com.pocketprep.android.medical,Pocket Prep Medical 2025,"Unlock thousands of Medical certification exam practice questions and mock exams for the PTCB PTCE, CDR RD, NHA CPT, AAPC CPC, AAVSB VTNE, and more with Pocket Prep, the largest provider of mobile test prep for professional certifications.

Whether at home or on the go, reinforce key concepts and improve retention to pass your exam confidently on the first try.

Since 2011, thousands of medical professionals have trusted Pocket Prep to help them succeed on their certification exams. Our questions are crafted by experts and aligned with official exam blueprints, ensuring you're always studying the most relevant, up-to-date content.

Pocket Prep will help you feel confident and prepared for exam day.
- 16,000+ Practice Questions: Expert-written, exam-like questions with detailed explanations, including textbook references used by educators.
- Mock Exams: Simulate test day experience with full-length mock exams to help build your confidence and readiness.
- A Variety of Study Modes: Tailor your study sessions with quiz modes like Quick 10, Level Up, and Weakest Subject.
- Performance Analytics: Track your progress, identify weak areas, and compare your scores with your peers.

Prep for 18 Medical certification exams, including:
- 750 AAPC CPC® practice questions
- 1,150 AAVSB VTNE® practice questions
- 1,000 CDR RD practice questions
- 1,200 FSBPT® NPTE-PT practice questions
- 1,000 FSBPT® NPTE-PTA practice questions
- 1,000 FSMTB MBLEx® practice questions
- 800 ICVA NAVLE® practice questions
- 700 NAWCO WCC® practice questions
- 800 NBCOT COTA® practice questions
- 1,000 NBCOT OTR® practice questions
- 500 NBRC CRT practice questions
- 600 NBRC RRT practice questions
- 500 NBSTSA CSFA practice questions
- 500 NBSTSA CST practice questions
- 500 NHA® CCMA practice questions
- 450 NHA® CET practice questions
- 1,000 NHA® CPT practice questions
- 800 PTCB PTCE® practice questions

Begin Your Certification Journey for FREE*
Try for free and access 30–60* free practice questions across 3 study modes – Question of the Day, Quick 10, and Timed Quiz.

Upgrade to Premium for:
- Full access to all 18 Medical exams
- All advanced study modes, including Custom Quizzes and Level Up
- Full-length mock exams to ensure exam-day success
- Our Pass Guarantee

Choose the plan that fits your goals:
- 1 Month: $15.99 billed monthly
- 3 Months: $39.99 billed every 3 months
- 12 Months: $95.99 billed annually

Trusted by thousands of medical professionals. Here's what our members say:
""The way it can target weak areas for improvement was clutch!"" -Skabassj

""Looking at my study tools I used to prepare for the CDR, the Pocket Prep app prepared me for the test the best!"" -beccabell21

""I passed my exam by a large margin on my first attempt using Pocket Prep!"" -Juleene~

“Amazing app, and great/realistic exam like questions! Love the mock exams too and the way it simulates the real environment and allows for thorough review after. Highly recommend and is 100% worth the money if you are considering it. I passed my exam by a large margin on my first attempt using Pocket Prep!” -Pieizgreat",Education,4.6,"50,000+","Pocket Prep, Inc.",https://play.google.com/store/apps/details?id=com.pocketprep.android.medical&hl=en&gl=us,MedTech
com.y.visualmedv2,Visualmed: Clinical Trials,"Visualmed: Landmark Trials in Medicine
The #1 app for visual summaries of key medical trials. Stay up-to-date with the latest evidence-based research in medicine.

Why Choose Visualmed?
Summarized Landmark Trials – Get concise, easy-to-digest visuals of the most important medical studies.
Evidence-Based Medicine – Stay informed with data-backed insights from peer-reviewed clinical trials.
Designed for Busy Clinicians – Save time with quick-access summaries to enhance your medical knowledge.
Regularly Updated Content – Access new and historical trials across multiple specialties.

Who is This App For?
Physicians & Specialists
Medical Students & Residents
Researchers & Healthcare Professionals
Pharmacists

Download Visualmed today and transform the way you stay updated on clinical trials!",Medical,4.5,"10,000+",Usama Nasir,https://play.google.com/store/apps/details?id=com.y.visualmedv2&hl=en&gl=us,MedTech
com.trogon.medq,medQ,"This app provides information including user's nearby hospitals, doctors, labs, blood banks, patient care etc.",Health & Fitness,,"1,000+",ABIX GLOBAL GROUP,https://play.google.com/store/apps/details?id=com.trogon.medq&hl=en&gl=us,MedTech
ai.kanghealth,K Health | 24/7 Virtual Care,"24/7 ACCESS TO HIGH-QUALITY MEDICAL CARE FROM YOUR PHONE. NO INSURANCE REQUIRED.

Get the treatment you need from licensed medical providers without setting foot in a doctor’s office. Providers on the K Health platform can treat hundreds of medical conditions, from anxiety to UTIs, and prescribe medication to get you feeling better faster.

At K Health, we use advanced AI to provide better, more personalized medical care. Try it out for free by checking your symptoms: We’ll compare your case to millions of real patient records and tell you how people like you were diagnosed and treated.*

Then, you can chat with a provider to get the care you need. Pay just $49/month** for unlimited visits, $73 for a one-time virtual visit, or $449 for an entire year of unlimited visits (for a savings of $139).

With the K Health app, you can:

-Get free, clinically-proven information about your symptoms from the same AI your provider uses to make smarter medical decisions

-Chat with a medical provider about urgent medical needs 24/7 by text and video

-Make virtual appointments with a provider who can help you manage (and prevent) chronic conditions like high blood pressure, diabetes, high cholesterol, and more

-Get generic prescription medication shipped directly to your door, saving you time and money

-Stay on top of lab orders, medication management, and specialist referrals

WHAT WE TREAT 

Urgent care:
-Cold and flu
-Indigestion and abdominal pain
-UTIs 
-Headaches and migraines
-Dental pain
-Rashes

Chronic care:
-Weight management
-Anxiety and depression
-High blood pressure
-High cholesterol
-Diabetes (type 2)
-Acid reflux

... and hundreds more


*The results from the Symptom Checker are not medical advice or a diagnosis, but you can connect with a medical provider practicing on the K Health platform for diagnosis and treatment.
**Billed quarterly after the first month",Medical,4.6553173,"1,000,000+",K Health,https://play.google.com/store/apps/details?id=ai.kanghealth&hl=en&gl=us,MedTech
