trackId,title,description,genre,developer,url,rating,ratingCount,keyword
1129220048,Popit Medication Reminder,"Popit Medication Reminder is the best free clinically proven pill & medication reminder app. It helps you stay on top of your health.

Developed together with healthcare professionals, Popit Medication Reminder is a user-friendly, straightforward app. It is also used by some of the world’s largest pharmaceutical companies. Whether it's once or several times a day, or once per certain number of days, our flexible reminder feature can support you for different types of medication schedules. Calendar view helps you to check your medication taking habit in a quick glance. With Popit, you can manage your meds effortlessly!

EFFORTLESS - Popit is easy to use. It logs your pills and reminds you only if you miss your dose.

FLEXIBLE REMINDERS - Have a combination of daily and weekly medications? No problem! Popit supports daily, weekly, specific day and even interval reminders. It’s also super easy to update the reminders in case your medication regimen changes. 

WHO IS IT FOR? Popit is ideal for anyone taking regular medications. Birth control, diabetes, rheumatoid arthritis, IBD, IBS, high cholesterol, high blood pressure, ADHD, anxiety, depression, antibiotics, allergy, pain, etc. 

DOSE HISTORY & SCORE - See how you have been taking your medications and if you already took the dose or not. See your history as one number, the Popit dosing score.

OPTIONAL: AUTOMATED TRACKING WITH POPIT SENSE - With the optional Popit Sense pill & medication tracker, you don’t need to record your dose manually in the app. App reminds you only when you miss the dose.

Privacy:
We comply with strict privacy policy. No identifiable personal data is collected.",Medical,Popit Oy,https://apps.apple.com/us/app/popit-medication-reminder/id1129220048?uo=4,4.33333,3,MedTech
6499416778,MEDTECH-weighing scales,"MEDTECH- weighing scales is integrated with HealthKit to synchronize data such as your weight and physical indicators to the Apple HealthKit app. Before using this feature, you will be prompted to authorize and support iPhone 6 and later.
The path of Apple Health is: MEDTECH- weighing scales-> Devices->  Body Fat Scale-> setting-> nickname-> Health Kit",Health & Fitness,云波 楼,https://apps.apple.com/us/app/medtech-weighing-scales/id6499416778?uo=4,0.0,0,MedTech
373040910,Compendium – Medication Guide,"Com­pendi­um con­tains the com­plete data set of med­i­cines ap­proved in the USA, Switzer­land, or Spain, based on your lan­guage se­lec­tion.

The application provides medical professionals with detailed information about the drugs approved for use in the United States, Switzerland, Spain and Europe (BG, CS, DA, DE, EL, EN, ES, ET, FI, FR, HR, HU, IT, LT, LV, MT, NL, PL, PT, RO, SK, SL, SV)

The long process of leafing through and searching is over. Using the search function, you can find all the information within seconds.

Language of the data: English / Spanish / German / French

Functions:
•  Directly to the desired content via table of contents
•  PDF export 
•  Share content via Messages, Mail, AirDrop, Notes ...
•  Print function
•  Search function
•  Open content in different tabs


-----------------------------------
English (USA)
-----------------------------------

The Compendium App contains the complete data set of the FDA:
•  «Human Drugs»
•  «Human OTC Drugs»
•  «Animal Drugs»
•  «Medical Devices»

Table of Contents*:
•  Package Photos
•  Boxed Warning
•  Highlights of Prescribing Information
•  Prescribing Information
•  Indications and Usage
•  Dosage and Administration
•  Dosage Forms and Strengths
•  Contraindications
•  Warnings and Precautions
•  Adverse Reactions
•  Drug Interactions
•  Use in Specific Populations
•  Overdosage
•  Description
•  Clinical Pharmacology
•  Nonclinical Toxicology
•  Clinical Studies
•  Ingredients and Appearance

Total: ~ 140'000 Records


-----------------------------------
Spanish (Spain)
-----------------------------------

The application contains the complete data set of AEMPS-certified medicines in Spain.
(Agencia Española de Medicamentos y Productos Sanitarios)  •  Ficha técnica •  Prospecto
•  Evaluación
 Table of Contents*:
•  Fotos del producto
•  Nombre del medicamento
•  Composición cualitativa y cuantitativa
•  Forma farmacéutica
•  Datos clínicos
•  Propiedades farmacológicas
•  Datos farmacéuticos •  Titular de la autorización de comercialización


Total: ~ 28'175 Records


-----------------------------------
German / French (Switzerland)
-----------------------------------

The application contains the complete data set of Swissmedic-certified medicines in Switzerland.

Table of Contents*:
•  Zusammensetzung
•  Galenische Form und Wirkstoffmenge pro Einheit
•  Indikationen/Anwendungsmöglichkeiten
•  Dosierung/Anwendung
•  Kontraindikationen
•  Warnhinweise und Vorsichtsmassnahmen
•  Interaktionen
•  Schwangerschaft/Stillzeit
•  Wirkung auf die Fahrtüchtigkeit und auf das Bedienen von Maschinen
•  Unerwünschte Wirkungen
•  Überdosierung
•  Eigenschaften/Wirkungen
•  Pharmakokinetik
•  Präklinische Daten
•  Sonstige Hinweise
•  Zulassungsnummer
•  Packungen
•  Zulassungsinhaberin

Total: ~ 4000 Records


-----------------------------------
(* Incomplete list - depending on article)
-----------------------------------
Terms of Service: https://api.treeinspired.com/kp/TermsofService.pdf
Privacy Policy: https://api.treeinspired.com/kp/PrivacyPolicy.pdf
-----------------------------------",Medical,treeinspired GmbH,https://apps.apple.com/us/app/compendium-medication-guide/id373040910?uo=4,4.0,1,MedTech
6717593935,SEHTA MedTech Expo 2024,"This is the SEHTA MedTech Expo 2024 App. Download to get the latest information on the event, view the conference programme & save sessions to your own personal agenda and network with your fellow attendees with the messaging and meeting booking features. ",Business,Science & Engineering Health Technologies Alliance Ltd,https://apps.apple.com/us/app/sehta-medtech-expo-2024/id6717593935?uo=4,0.0,0,MedTech
1600009029,Kalogon,"The Kalogon app enables you to personalize your settings for Orbiter by Kalogon, Booster by Kalogon, and Sentinel powered by Kalogon. 
 
View/Update your seating profile, with guidance from your clinician, to define areas that require additional pressure relief or added firmness
Create presets to fit your health and lifestyle needs for your Orbiter
Configure cushion settings
Check the battery life of your Pressure Management System
For Orbiter: Turn on Massage Mode and set redistribution frequency
For Booster & Sentinel: Maintain your recommended pressure settings in single cell air cushions

Kalogon revolutionizes the way the world sits through technological innovation, cutting-edge research, and customer collaboration. By prioritizing empathy-driven design and embracing inclusivity, we aim to set a new benchmark in seating solutions for those who spend an extended time sitting, inspiring positive change in the industry. Our ultimate goal is to empower individuals to lead active, seated lives with enhanced comfort and well-being.",Medical,"Kalogon, Inc",https://apps.apple.com/us/app/kalogon/id1600009029?uo=4,4.63636,11,MedTech
6505068149,SHAKEiq: MedTech Sales Pro,"ShakeIQ: MedTech Sales Prod is a Next-gen MedTech sales intelligence and enablement platform, combining breakthrough insights, automation, and rep-centric usability to supercharge teams on the go.",Business,"ShakeIQ, Inc.",https://apps.apple.com/us/app/shakeiq-medtech-sales-pro/id6505068149?uo=4,0.0,0,MedTech
1444389239,Patient - TotalCare,"Totalcaretm is a telemedicine platform that brings clinicians virtually to where you are. No need to take time off from work, drive through traffic and wait for a long time in the waiting room.

Launch Totalcaretm, find your clinician through extensive filter criteria, book an appointment, and have a virtual video/audio consultation!! All from the comfort of your home/office.

Complete Healthcare delivered to you!",Health & Fitness,"Hawkeye MedTech, Inc",https://apps.apple.com/us/app/patient-totalcare/id1444389239?uo=4,5.0,5,MedTech
1496963379,Osstell SmartPegs,"The Osstell SmartPegs app allows you to quickly find the right SmartPeg™ that fit your implant systems and abutments for even easier Osstell ISQ measurements.

Save time when you need to refill your SmartPegs by saving your most frequently used types as favorites. A link to easily purchase is also available. 

Educate yourself on the Osstell ISQ Scale, watch educational videos of leading experts within implantology or read clinical cases.",Medical,Osstell AB,https://apps.apple.com/us/app/osstell-smartpegs/id1496963379?uo=4,5.0,1,MedTech
1437265579,MTS Events,"The MTS Events mobile app is a member's only networking application for the participants of the MedTech Strategist Global Investment and Partnering Conferences. This powerful app brings the event to your mobile device and allows you to:
 
• Create and maintain a public profile
• Request meetings with speakers, sponsors, exhibitors and other participants
• Manage a personalized schedule for event sessions and meetings
• Send private messages to other Event Attendees
• Receive important updates and announcements from the event organizers
• Upload photos, videos, and other relevant documents (press releases, white papers, etc.)
• Discover what’s around you (restaurants, bars, coffee shops, etc.)
• Access event documentation",Business,"Innovation in Medtech, LLC",https://apps.apple.com/us/app/mts-events/id1437265579?uo=4,5.0,1,MedTech
6472815252,Citeline News and Insights,"Essential healthcare news and insights, powered by Citeline.

Unlock the world of healthcare with the new Citeline News and Insights app, providing seamless access to Citeline's suite of award-winning publications.

This is your go-to source for in-depth industry analysis and updates covering pharma, biotech, medtech, generics, health, and beauty. Get instant access to:

• Scrip's global market intelligence
• In Vivo's strategic insights
• Pink Sheet's regulatory analysis
• Medtech Insight's global updates
• Generics Bulletin's industry outlook
• HBW Insight's market coverage

Stay informed with critical news, competitor coverage, regulatory insights, and strategic analysis across the healthcare spectrum. Elevate your industry knowledge today with Citeline.

The Citeline News and Insights app is free to download and use. To obtain full access to our content, you must be a subscriber or take a free trial and sign in using your Citeline account. 
For more information, contact clientservices@citeline.com.",News,PHARMA INTELLIGENCE U.K. LIMITED,https://apps.apple.com/us/app/citeline-news-and-insights/id6472815252?uo=4,5.0,1,MedTech
1298699342,Camber Spine Technologies,"Camber Spine Technologies is dedicated to creating surgeon designed minimally invasive access solutions for the treatment of complex spinal pathology.

This iPad and iPhone App is designed to be an educational resource for our team, partners, and surgeon customers.",Medical,"Camber Spine Technologies, LLC",https://apps.apple.com/us/app/camber-spine-technologies/id1298699342?uo=4,0.0,0,MedTech
6464662700,RoboBusiness&DeviceTalks West,"Use the RoboBusiness and DeviceTalks West app during the event to help you plan and create your schedule, network with attendees and exhibitors and get up to date information in real time regarding event announcements.",Business,GARDNER BUSINESS MEDIA INC.,https://apps.apple.com/us/app/robobusiness-devicetalks-west/id6464662700?uo=4,0.0,0,MedTech
1585877729,Cog PT Companion,"Seamlessly extending the capabilities of the Cog PT main application, the Cog PT Companion app is expertly designed for patient use, offering a diverse array of cognitive exercises and mental performance tasks.

BACKGROUND
Developed alongside the Cog PT main app, incorporating over a decade of research and clinical expertise.
Rigorously tested in clinical settings to ensure effectiveness and ease of use.
Extensively used in patient sessions, proven to enhance cognitive training outcomes.

KEY FEATURES
Personalized Cognitive Prescriptions: Access and perform cognitive exercises and mental training tasks assigned via the Cog PT main app.
Wide Range of Tasks: Simple Reaction Time, Motor Precision, Dual Processing, Coherent Breathing, Working Memory, and Vision tasks like Pursuit and Saccade.
Progress Tracking: Real-time feedback and updates on your cognitive training journey.
User-Friendly Design: Intuitive interface for easy engagement by patients of all ages and technological proficiency.

TECHNOLOGY AND ENGAGEMENT
3D Head Tracking for Vision Tasks: Utilizes ARKit and TrueDepth camera technology for accurate feedback on head position, enhancing the effectiveness of eye movement tasks.
Syncs with heart rate devices for comprehensive health monitoring.

Note: The Cog PT Companion app supports cognitive rehabilitation and mental performance enhancement. It is not intended for diagnosis, treatment, cure, or prevention of any disease.

SUPPORT AND PRIVACY
Direct support link to healthcare providers and the COG PT team for assistance.
Committed to your privacy. Review our privacy policy and terms and conditions here: https://sportsacademy.us/terms-of-use-privacy-policy/apps/",Health & Fitness,Academy Medtech Ventures Inc.,https://apps.apple.com/us/app/cog-pt-companion/id1585877729?uo=4,3.0,3,MedTech
1627179083,Medgami,"Medgami’s  Vision:
To simplify and transform the lives of doctors, while helping them greatly improve patient outcomes. 

Who We Are:
Medgami is a one-stop credible medical knowledge and a peer network platform that brings the best of medical learning content at doctors' fingertips to help them stay ahead, while offering a personalized experience with interactive features for doctors to connect with their patients better and to engage with their peer communities.

What We Do:
With our guiding principles centered around crafting an easy-to-use, personalized offering, Medgami offer experiences like peer connect, patient management, knowledge enhancement and medical updates for a comprehensive all-in-one enabler to simplify a doctor’s digital medical journey.



Medgami provides hand-picked content ranging from byte-sized news updates from the medical space to international CMEs, article summaries from leading publications and associations like ACC, ADA, AACE, etc., Interactive Case Plays, interesting do-you-knows to feed your curiosity to a comprehensive patient suite for doctors to connect with their patients. Added to this is the ability to access platforms like Cardio Companion, Endo Companion, UpToDate® to assist a doctor in his medical journey end-to-end, starting from diagnosis to CDSS to easy patient interactions.",Medical,EPC Tech Private Limited,https://apps.apple.com/us/app/medgami/id1627179083?uo=4,5.0,1,MedTech
1540557239,MedWatch News,"MedWatch is a business media covering the pharmaceutical and medtech industries. MedWatch reports on strategy, management, results, competitors, ambitions, successes, failures, opinions, regulatory affairs and much more. In other words, we have plenty of topics you can follow, and the MedWatch app makes this easier than ever.

The app provides a fast and easy overview of all relevant news within the industry. You can save articles and read them later and share relevant articles with colleagues and friends. The app ensures that you are always logged in and ready to access all our content.",News,Jyllands-Posten A/S,https://apps.apple.com/us/app/medwatch-news/id1540557239?uo=4,0.0,0,MedTech
6738273299,MedTech 360,"Take your career to the next level in one of the most lucrative industries, all while making a huge difference towards clinical outcomes. MedTech 360 is designed to help build your confidence, tap into your innate strengths, and guide you in your development. 

Our platform is filled with engaging courses, role playing, quizzes, live webinars from industry leaders from physicians, nurses, med device managers, current sales reps, clinical specialists and many more. 

With access to tons of coaches that have been in this industry for decades, they'll provide you with the tools you need to be incredibly successful. Our goal is to see you thrive in this industry and look forward to work with you in this amazing journey.",Education,"Medtech 360, LLC",https://apps.apple.com/us/app/medtech-360/id6738273299?uo=4,0.0,0,MedTech
6745162258,MedTech Forum 2025,"Welcome to the official app for MedTech Forum India 2025, Asia Pacific’s premier event for medical technology, innovation, and digital health. Designed to enhance your onsite and virtual experience, the MTF 2025 App is your all-in-one platform for staying informed, connected, and engaged throughout the Forum.

Key Features
• Live Agenda & Session Info – View the real-time event schedule, filter by track or theme, and build your personalized agenda.
• Speaker Profiles – Learn more about global keynote speakers, thought leaders, and panel experts.
• Networking Tools – Connect with fellow attendees, schedule meetings, and engage in 1:1 chats.
• Interactive Venue Map – Navigate the venue with ease, explore exhibitor booths, and locate amenities.
• Push Notifications – Get instant updates on session changes, speaker highlights, or networking activities.
• Downloadable Resources – Access exclusive content, whitepapers, and sponsor brochures.
• Live Polling & Q&A – Participate in sessions through interactive polls and submit your questions in real time.
• Sustainability Hub – Discover MTF’s green initiatives and find out how you can contribute.

Whether you’re a healthcare professional, startup founder, policymaker, or investor, MTF 2025 brings together a vibrant community of changemakers driving the future of healthcare in the Asia-Pacific region and beyond.

Join thousands of professionals across the medtech ecosystem to engage in meaningful conversations, discover breakthrough technologies, and gain actionable insights.

About the Organiser
MTF is convened by APACMed, the leading voice for the medical technology industry in Asia Pacific, committed to driving access, innovation, and collaboration in healthcare.

This app is compatible with iOS devices.",Business,DREAMCAST DIGITAL WORKS PRIVATE LIMITED,https://apps.apple.com/us/app/medtech-forum-2025/id6745162258?uo=4,0.0,0,MedTech
1444315169,Clinician - TotalCare,"Totalcaretm is a telemedicine platform that brings clinicians virtually to where you are. 

There is no monthly fee, software, or equipment purchase is necessary to use TotalCaretm. You can earn from telecosultation.

Your patients can share major complaints, medications, medical history, vitals, pictures and other necessary information to facilitate you to make a more informed diagnosis. You can readily provide care plans and follow-up appointment reminders.",Health & Fitness,"Hawkeye MedTech, Inc",https://apps.apple.com/us/app/clinician-totalcare/id1444315169?uo=4,5.0,2,MedTech
6504920960,Medtech Solutions (Danış),"""Danish"" psixoloji sağlamlığa təsir edən gündəlik problemləri həll etmək, stresi aradan qaldırmaq, rahatlıq təmin etmək və mənəvi sağlamlığı yaxşılaşdırmaq üçün ideal seçimdir.
Xidmətlərimizdən vebsayt və ya mobil tətbiq vasitəsilə faydalana bilərsiniz.

İstifadəçilər istək və problemlərinə uyğun gördükləri peşəkar psixoloqu seçərək, həm audio, həm də videozənglərlə məsləhətlər ala bilərlər. Bizim fərqimiz ondan ibarətdir ki, üzbəüz görüş üçün də imkan yaradırıq. Bununla yanaşı, gündəlik həyatda psixikasına təsir edən problemləri həll etmək, stressdən azad olmaq, psixoloji vəziyyətini yaxşılaşdırmaq və ümumi mənəvi dəstək üçün “Danish” ideal seçimdir.

Biz “Doğru müalicə, hər şeyi dəyişə bilər” prinsipi ilə fəaliyyət göstəririk. Sayt və tətbiqimizdəki bütün mütəxəssislər uzun illərin təcrübəsinə malik, ali təhsilli və peşəkar şəxslərdir. Onlar ciddi şəkildə yoxlanır, məlumatlarının doğruluğu təsdiq olunur və peşəkarlığı ilə tanınır.

Bizim tətbiq və vebsayt istifadəçilərin rahatlığı üçün yaradılıb və tam şəffafdır. Psixoloqlar haqqında geniş məlumat təqdim edilir ki, hər bir şəxs etibar etdiyi psixoloqu seçərək məsləhət alsın.

Əlavə olaraq, tətbiqimiz onlayn psixoloji dəstəyin üstünlüklərini təmin edir: evdən çıxmadan, istənilən zaman və yerdə dəstək almaq mümkündür. Onlayn konsultasiyalar anksiyete, depressiya və münasibət problemləri kimi vəziyyətlərdə effektlidir. Əlavə olaraq, sıx qrafikdə çalışan və psixoloqlara üz tutmaqdan çəkinən insanlar üçün əvəzolunmazdır.

Biz etik prinsiplərə riayət edir və istifadəçilərimizin şəxsi məlumatlarının təhlükəsizliyini müasir texnologiyalarla təmin edirik. Məqsədimiz hər bir şəxsin ehtiyaclarına uyğun xidmət təqdim edərək, psixologiyanı hərkəs üçün əlçatan etməkdir.

""Danish"" is an ideal choice for addressing everyday psychological issues affecting people's mental health, resolving stress, ensuring spiritual comfort, improving psychological well-being, and eliminating psychological difficulties, all through a single application.
We operate on the principle that ""Correct treatment can change everything,"" ensuring that individuals using our application receive continuous support from professionals. All specialists featured on our website and application are thoroughly vetted professionals with years of proven experience in their respective fields.

Our user-friendly website and mobile application allow convenient access to services anytime, anywhere. You can schedule consultations with your chosen psychologist at your preferred time and modify your appointment if needed. We also provide extensive information about psychologists, ensuring transparency so that users can confidently select and consult with trusted professionals.

One key advantage is the availability of face-to-face meetings.
We provide a physical location where patients can meet and consult with psychologists in person. This complements our online services and ensures comprehensive care.

We prioritize privacy and adhere to strict ethical standards. Our technology safeguards users' personal information, providing a secure and reliable platform. Our mission is to offer effective, personalized services that help individuals achieve inner harmony.Biz etik prinsiplərə riayət edir və istifadəçilərimizin şəxsi məlumatlarının təhlükəsizliyini müasir texnologiyalarla təmin edirik. Məqsədimiz hər bir şəxsin ehtiyaclarına uyğun xidmət təqdim edərək, psixologiyanı hərkəs üçün əlçatan etməkdir.",Lifestyle,Medtech Solutions MMC,https://apps.apple.com/us/app/medtech-solutions-dan%C4%B1%C5%9F/id6504920960?uo=4,0.0,0,MedTech
1503650413,mVUE,Cutting edge micro ultrasound system.,Medical,"Wuxi VUE Medtech Co.,Ltd",https://apps.apple.com/us/app/mvue/id1503650413?uo=4,5.0,1,MedTech
6470379742,Mamhashi - zdrowie w Hashimoto,"Poznaj innowacyjne narzędzie, które pomoże Ci odzyskać kontrolę nad swoim zdrowiem! Mamhashi oferuje kompleksowe podejście do zarządzania chorobą Hashimoto, skupiając się na diecie, redukcji stresu, motywacji, wsparciu dietetyków oraz monitorowaniu wyników badań.
			
Co znajdziesz w aplikacji?			
			
- Przeciwzapalna Dieta — spersonalizowany jadłospis składający się z 4 posiłków dziennie, z możliwością wymiany dnia lub posiłku w zależności od Twoich preferencji. Dzięki informacjom o kaloryczności i bilansie makroskładników dokładnie wiesz, co jesz w danym dniu. Wybierz między klasyczną dietą a dietą bez glutenu i nabiału.
- Opcja dodawania posiłków do Ulubionych — zapisuj swoje ulubione przepisy i korzystaj z gotowej listy zakupów, by zrobić zakupy w mgnieniu oka.
- Monitorowanie Nawodnienia Organizmu — dbaj o codzienny poziom nawodnienia, by zwiększyć efektywność swojego planu żywieniowego.
- Dzienniczek Samokontroli — śledź swoje postępy w kontroli i redukcji masy ciała. Dane wprowadzane w module pomiarów wykorzystywane będą do modyfikacji i dopasowania planów diety zgodnie z Twoim aktualnym zapotrzebowaniem energetycznym.
- Motywacja — inspirujące cytaty, medytacje z elementami mindfulness, relaksacji, afirmacji, wizualizacji audio, porady coacha, ćwiczenia oddechowe oraz kojące nagrania poprawiające jakość snu.			
- Wsparcie Doświadczonych Ekspertów 24/7			
- Integracja z Apple Watch — synchronizuj dane i kontroluj postępy bez wysiłku.			
			
Opcje diety w Mamhashi:

- Dieta klasyczna lub bez laktozy i bez glutenu.
- Dieta Przeciwzapalna składająca się z 4 posiłków dziennie: śniadania, zdrowej przekąski, obiadu i kolacji.
- Dieta klasyczna lub bez laktozy i bez glutenu.
- Dieta o niskim Indeksie glikemicznym, pomocna w utrzymaniu stabilnego poziom cukru we krwi.
- Dieta bez goitrogenów — składników, które mogą zaburzać wchłanianie jodu.
- Wzmożona ilość ryb w diecie z odpowiednią ilością jodu i zdrowych tłuszczów.
- Szybkie i proste przygotowanie posiłków, gdzie przygotowanie przekąski to zaledwie 5 minut, a pozostałych dań —  kwadrans.
- Zdrowe słodkości w menu — zdrowe alternatywy wykluczające cukry proste.
- Jadłospis w stylu Zero Waste — ograniczamy straty produktów i Twój czas, pozwalając gotować obiady na 2 dni.		
			
W jaki sposób aplikacja usprawni Twoją codzienność z Hashimoto?			
		
- Codzienne wsparcie — nasi eksperci są zawsze dostępni, by odpowiedzieć na Twoje pytania i wesprzeć Cię na każdym kroku.
- Wszystko w jednym miejscu — aplikacja Mamhashi łączy czynniki wpływające na chorobę Hashimoto: dieta, stres, motywacja, wsparcie dietetyków oraz kontrola wyników badań.
- Szybka, 4 posiłkowa dieta przeciwzapalna.
- Pomoc w stabilizacji i redukcji masy ciała.
			
Aplikacja zapewnia użytkownikom rozbudowane funkcje, w tym dietę, dziennik samokontroli i inne, a wszystkie one wymagają aktywnej subskrypcji. Użytkownicy muszą dokonać płatności, aby uzyskać dostęp do tych ekskluzywnych funkcji.			
			
Opłata za dostęp do aplikacji będzie pobierana zgodnie z wybraną subskrypcją. Płatność zostanie automatycznie pobrana, chyba że zostanie wyłączona przynajmniej 24 godziny przed zakończeniem okresu abonamentowego. Subskrypcjami można zarządzać w Ustawieniach.			
			
Aplikacja Mamhashi korzysta z Apple Health, by otrzymywać niezbędne do świadczenia usługi informacje o Tobie i Twojej aktywności fizycznej.			
			
Dieta jest zgodna z zaleceniami żywienia, o których możesz przeczytać w publikacjach naukowych. Odwiedź dedykowaną stronę poświęconą chorobie Hashimoto https://app.mamhashi.pl/info lub zakładkę ""Info"" w aplikacji.			
			
Aplikacja nie jest produktem medycznym. Przed rozpoczęciem diety skontaktuj się z lekarzem, który upewni Cię, że nie ma żadnych przeciwwskazań do stosowania diety.			
			
Regulamin: https://app.mamhashi.pl/terms-of-service",Health & Fitness,DIETLABS MEDTECH SP Z O O,https://apps.apple.com/us/app/mamhashi-zdrowie-w-hashimoto/id6470379742?uo=4,5.0,1,MedTech
1588042231,OsstellConnect,"OsstellConnect is a free cloud-based solution offering a new way for clinicians to use data to enhance their dental implant treatments. It is the world’s largest implant online portal with more than a quarter of a million data points.

Use this app to access OsstellConnect and connect your Osstell Beacon and upload measurements to your account.

OsstellConnect is intended for professional use by dental clinicians working with dental implants. It will not be possible to use the functionality within the app without having an Osstell measuring device. 

OsstellConnect can add important information to the evaluation of implant stability and can be used as part of an overall treatment evaluation program. The final implant treatment decisions are the responsibility of the clinician.",Medical,Osstell AB,https://apps.apple.com/us/app/osstellconnect/id1588042231?uo=4,0.0,0,MedTech
6470379632,Cukrzyca.pl: dieta i motywacja,"Szukasz zintegrowanego narzędzia, które umożliwi Ci pełną kontrolę nad cukrzycą? Aplikacja Cukrzyca.pl to spersonalizowana fit dieta, eksperckie treści, przeliczniki wymienników węglowodanowych WW i kalkulator insuliny, jak również kompleksowy program żywieniowy i motywacja. Tu wszystko znajdziesz w jednym miejscu, by jeszcze łatwej zadbać o swoje zdrowie.

Nasza aplikacja to efekt ścisłej współpracy z Kliniką Chorób Wewnętrznych i Diabetologii Uniwersytetu Medycznego im. K. Marcinkowskiego w Poznaniu, co sprawia, że oferujemy Ci niezrównaną jakość i kompleksowość w zarządzaniu cukrzycą.

Odkryj, jak lepiej kontrolować cukrzycę, polepszyć swoje zdrowie i samopoczucie. Wspieramy w takich obszarach jak:

- Dieta i regulacja godzin spożywania posiłków,
- Odpowiednie nawodnienie organizmu,
- Obniżenie wskaźnika HbA1c - poprawa wyniku hemoglobiny glikowanej świadczy o lepiej prowadzonej cukrzycy,
- Zdrowy sen, redukcja stresu, motywacja,
- Unormowanie i utrzymanie prawidłowej masy ciała,
- Regularna aktywność fizyczna i odchudzanie,
- Kształtowanie zdrowych nawyków żywieniowych i zbalansowanego podejścia do diety.

Co znajdziesz w aplikacji Cukrzyca?

ZDROWA FIT DIETA I PLAN POSIŁKÓW NA KAŻDY DZIEŃ

- Bezpieczny, indywidualnie skrojony plan żywienia o niskim indeksie glikemicznym dopasowany do Twojej diagnozy i leczenia cukrzycy. 
- 15 lat eksperckiego wsparcia dietetyków — porady i jadłospisy opracowane zgodnie z wytycznymi Polskiego Towarzystwa Diabetologicznego.
- Informacja o wybranym dniu i kaloryczności jadłospisu wraz z procentowym podsumowaniem makro.
- Proste i szybkie fit dania, które przygotujesz w maksymalnie 30 minut a cały jadłospis na dany dzień w godzinę.
- 9 zdrowych planów żywieniowych: 4 posiłki dziennie dla osób z insulinoopornością i stanem przedcukrzycowym oraz 5 posiłków dziennie dla osób z cukrzyca typu 1 i typu 2.
- Dieta oparta o produkty o niskim indeksie glikemicznym, odpowiednia także dla osób z insulinoopornością. 
- Zdrowe zamienniki cukrów i szybkie przekąski do 1 WW — nie musisz podawać insuliny na korektę.
- Przepisy wzbogacone o zdjęcia, czas przygotowania, kaloryczność, a także przeliczniki WW i WBT.

DZIENNIK SAMOKONTROLI

- Opcja wprowadzania informacji o postępach w redukcji masy ciała — łatwe dostosowanie planów diety do Twojego aktualnego zapotrzebowania energetycznego. 
- Glikemia — monitorowanie poziomu glukozy we krwi.
- Możliwość wprowadzania wyników badań hemoglobiny glikowanej oraz profilu lipidowego. Dane te wykorzystasz na spotkaniach z diabetologiem.
- Zintegrowany kalkulator insuliny — obliczanie jednostki insuliny podanej do posiłku.

Co zyskasz po pobraniu aplikacji Cukrzyca?

- Stałą opiekę oraz wsparcie dietetyków i diabetologów w telefonie 24/7.
- Wszystkie narzędzia do zarządzania cukrzycą w jednym miejscu — spersonalizowana dieta, dziennik samokontroli, kalkulator insuliny, motywacja/edukacja, indeks glikemiczny pod kontrolą.
- Prosty, szybki jadłospis, który zachęca do zbalansowanej i zdrowej diety.
- Wyrównanie glikemii i obniżenie poziomu hemoglobiny glikowanej po rozpoczęciu diety z aplikacją.
- Rady i motywacje od ekspertów.

Opłata za dostęp do aplikacji będzie pobierana zgodnie z wybraną subskrypcją. Płatność zostanie automatycznie pobrana, chyba że zostanie wyłączona przynajmniej 24 godziny przed zakończeniem okresu abonamentowego. Subskrypcjami można zarządzać w Ustawieniach.

Aplikacja Cukrzyca.pl korzysta z Apple Health, by otrzymywać od tej usługi niezbędne do świadczenia usługi informacje o Tobie i Twojej aktywności fizycznej.

Dieta jest zgodna z zaleceniami żywienia, o których możesz przeczytać w publikacjach naukowych. Odwiedź https://app.cukrzyca.pl/info lub zakładkę ""Info"" w aplikacji.

Aplikacja nie jest produktem medycznym. Przed rozpoczęciem diety skontaktuj się z lekarzem, który upewni Cię, że nie ma żadnych przeciwwskazań do stosowania diety.

Regulamin: https://app.cukrzyca.pl/terms-of-service",Health & Fitness,DIETLABS MEDTECH SP Z O O,https://apps.apple.com/us/app/cukrzyca-pl-dieta-i-motywacja/id6470379632?uo=4,0.0,0,MedTech
6741070067,The MedTech Forum 2025,"Official application of the MedTech Forum 2025.
Find all the useful information about the conference: the complete programme, the speakers' list, the exhibition map... and get in touch with other participants!",Medical,MedTech Europe,https://apps.apple.com/us/app/the-medtech-forum-2025/id6741070067?uo=4,0.0,0,MedTech
6449032333,J&J MedTech XR,"Explore and learn about human body, using our Extended Reality App!",Health & Fitness,TXT e-solutions SPA,https://apps.apple.com/us/app/j-j-medtech-xr/id6449032333?uo=4,0.0,0,MedTech
