appId,title,description,genre,score,installs,developer,url,keyword,label
com.upside.consumer.android,Upside: Cash Back - Gas & Food,"Unlock Cash Back with the free Upside App!

Upside gets you cash back on daily essentials like gas, groceries, and dining. It's designed to reward you for simply being yourself, allowing you to indulge in more of what you love. With over 100,000 participating gas stations, grocery stores, and restaurants, cash back opportunities are always around the corner. 

Upside users can earn an average 8% cash back on groceries and dining?¶éhat?? on TOP of your current credit card rewards - even on debit card purchases!

The best part? There are no confusing rewards, points, or credits. You can transfer your cash back straight to your bank account or as an e-gift card to retailers you love, like Amazon, Walmart, and so many more. 

With Upside, you can earn up to 25Ó≠/gal cash back on gas, up to 45% back at restaurants, and up to 30% back at grocery stores. These earnings add up quickly ??frequent users earn an average of $290 per year just for adding Upside to their normal routine. 

HOW IT WORKS
(1) Claim your offer through the app
(2) Pay as usual with any credit or debit card
(3) Follow the  instructions to complete your purchase
(4) Earn cash back!

Here are a few places where you can earn cash back with Upside: 

GAS
Phillips 66, Shell, Valero, Circle K, Marathon, Chevron, Exxon, Mobil, TA, 7-Eleven, Love??, BP, Casey??, Sunoco, and more

RESTAURANTS
Applebee??, Burger King, Papa John??, Dairy Queen, Domino's, Marco's, Arby's, Checkers, KFC, Popeyes, Rally's,Taco Bell, Primanti Bros, Wendy??, and more

GROCERY STORES
Giant Eagle, Cardenas Markets, Carlie C's, Coborn's, Gelson's, Piggly Wiggly, Price Chopper, Save A Lot, Schnucks, Fresh Foods IGA, Geissler's, Acme, and more

Download Upside to earn cash back on your essentials.",Travel & Local,4.5911427,"10,000,000+",Upside Inc.,https://play.google.com/store/apps/details?id=com.upside.consumer.android&hl=en&gl=us,GxP,0
com.statefarm.pocketagent,State Farmª…,"With the award-winning State Farmª… app, you can manage your insurance and other products, request roadside assistance, file and track claims, and much more.

Drive Safe & Saveª… is on the move!
??We're moving all the great features of our safe driving discount program - Drive Safe & Save - into the State Farm app.
??If you're enrolled in the program, we'll email the first person listed on your auto policies when it's time to start using the State Farm app to access your Drive Safe & Save details.
??If you're already using the Drive Safe & Save app, you won't lose any of your info. 

IMPORTANT: Drive Safe & Save terms of use, including precise location data collection and sharing, only apply to customers who have set up Drive Safe & Save and enable specific permissions on their mobile devices.

View and manage your insurance policies.
??Quickly pay your insurance bill - even with Google Pay.
??View your insurance card and add it to G-Pay.
??View your insurance policies and coverage details.

We're here to help when you have a claim.  
??File a vehicle, property or vehicle glass claim.
??Track the status of your claim through every step.
??Get claim status notifications.
??Get roadside assistance with tire changes, dead batteries, stuck vehicles and more.
??Search for repair facilities.

More convenient features:
??Get personalized reminders and notifications when you log in.
??Log in with biometrics or a PIN.
??Need technical assistance? Send us a message on your time with our messaging feature.
??View details about your financial products.
??Help topics are available in the app when you need them.
??Learn about other products State Farm offers.",Finance,4.612673,"10,000,000+",State Farm Insurance,https://play.google.com/store/apps/details?id=com.statefarm.pocketagent&hl=en&gl=us,GxP,0
com.teladoc.members,Teladoc Health,"Teladoc Health connects you with complete care, at your convenience and an affordable cost. You??l find what you need to get well?¶Üike 24/7 care?¶zlongside primary care, therapy and programs proven to keep you well.

EXPERIENCE AND EXCELLENCE
Teladoc Health has been modernizing healthcare since 2002. More than 50 million visits later, we are the leader in telemedicine. With our app, top-quality doctors and data-driven programs are just a tap away.

SEAMLESS CARE FOR ALL OF YOU
Our app brings together doctors, therapists, dietitians, nurses, coaches and self-guided programs that tend to every aspect of your well-being. If you need in-person care, we can refer you to in-network providers and care sites. But don?? underestimate us. The

With a suite of connected devices, in-home lab services and prescription delivery (in some locations), we cover most common health needs. And with insurance, your copay for care could be as low as $0.

PERSONAL AND PERSONALIZED
Teladoc Health providers and coaches will get to know you. Our video and phone visits have no time limit. Instead of 15 minutes, you might spend an hour talking about your health and planning next steps together.

The app integrates with our devices and Apple Health to put data in your hands. Analyze it during appointments with your care team, or on your own on the go. Then apply what you learn about your health and your habits to find the right path to your goals. We??l send you notifications and nudges to keep you on the right track.

OUR SERVICES INCLUDE:

24/7 CARE
On-demand appointments any time of day with board-certified physicians for:
- Colds and flu
- Pink eye
- Sore throats
- Sinus infections
- Rashes 

PRIMARY CARE
Access within a week to board-certified primary care physicians and nurses who become your dedicated virtual care team for:
- Routine checkups and preventive care
- Goal-setting and a personalized care plan
- Lab orders (bloodwork)
- Checking blood pressure and other vitals
- Managing chronic conditions 

CONDITION MANAGEMENT
Depending on your coverage, you may be eligible for:
- Programs to help manage conditions like diabetes and high blood pressure
- Connected devices like a blood glucose meter or blood pressure monitor
- Expert health coaching
- Health data, trends and actionable insights

MENTAL HEALTH
Licensed therapists, psychiatrists and self-guided content for help with:
- Anxiety and stress
- Depression or not feeling yourself
- Relationship conflicts
- Trauma 

NUTRITION
Registered dietitians who can help with:
- Weight loss
- Diabetes
- High blood pressure
- Digestive issues
- Food allergies 

DERMATOLOGY
Dermatologists who diagnose and treat common skin conditions, such as:
- Acne
- Psoriasis
- Eczema
- Rosacea
- Skin infections

Your coverage might also provide access to:
- Specialists for a second opinion on surgery, a diagnosis or treatment plan
- Therapy and coaching to help with back and joint pain
- Imaging and sexual health testing referrals 


CHECK YOUR COVERAGE
Sign up to see which telemedicine services are covered by your health insurance or employer. Or, you can choose to pay flat fees. 

SECURE AND CONFIDENTIAL
We take your privacy seriously. Your health information is secure, private and compliant with federal and state laws, including the U.S. Health Insurance Portability and Accountability Act of 1996 (HIPAA). 

AWARDS AND RECOGNITION
- Company of the Year?¶aealthcare Dive, 2020
- World?? Most Innovative Companies?¶_ast Company, 2021
- Largest Virtual Care Company?¶_orbes, 2020",Medical,4.402247,"5,000,000+","Teladoc, Inc.",https://play.google.com/store/apps/details?id=com.teladoc.members&hl=en&gl=us,GxP,1
com.vecturagames.android.app.gpxviewer.pro,GPX Viewer PRO,"View gpx, kml, kmz, loc files, but get a lot more features. See why we are one of the best rated offline vector maps app. GPX Viewer PRO is the ultimate GPS locator, GPS tracks viewer, analyzer, recorder, tracker and simple navigation tool for your trips and outdoor activities.

<b>GPX, KML, KMZ AND LOC</b>
??View tracks, routes and waypoints from gpx, kml, kmz and loc files
??File browser which opens multiple files and has support for favorite files and history
??Compress gpx files into gpz and kml files into kmz (zip archives)

<b>DETAILED TRIP STATS</b>
??Analyze information and statistics for tracks and routes
??View graphs (charts) like elevation profile and speed profile for tracks and routes
??View graphs of other track data like cadence, heart rate, power and air temperature
??Analyze information for waypoints and adjust their icons
??Change track and route color
??Colorize track and route line by elevation, speed, cadence, heart rate or air temperature

<b>ONLINE MAPS</b>
??Online maps such as Google Maps, Mapbox, HERE, Thunderforest and some others based on OpenStreetMap data, preview: https://go.vecturagames.com/online
??OpenWeatherMap weather layers and overlays
??Add your custom online TMS or WMS maps

<b>SIMPLE NAVIGATION TOOL</b>
??Show current GPS position on a map
??Follow GPS position continuously by adjusting map position
??Rotate map according to device orientation sensor or according to movement direction data from GPS
??With follow GPS position and rotate map features, GPX Viewer PRO can be used as a simple navigation tool
??Notification when GPS position is near waypoint with adjustable distance

<b>TRACKBOOK INTEGRATION</b>
??Synchronize tracks and waypoints created on Trackbook - https://trackbook.com

<b>OFFLINE MAPS (PRO ONLY)</b>
??Detailed worldwide offline vector maps based on OpenStreetMap data
??Wide variety of offline map styles from city to outdoor oriented styles, preview: https://go.vecturagames.com/offline
??Monthly updates with improved data

<b>CREATE & EDIT (PRO ONLY)</b>
??Create new tracks or edit existing tracks and routes
??Splitting track or route into two
??Merge two tracks or routes into one
??Add waypoints on map and set their name and icon

<b>TRACK RECORDING (PRO ONLY)</b>
??Record and export your trips into gpx or kml files
??Record elevation and speed statistics
??Adjustable recording profiles for various outdoor activities
??Distance or time voice notification

<b>WEATHER FORECAST (PRO ONLY)</b>
??Weather forecast for next 7 days
??Show hourly forecasts

---------

GPX Viewer PRO is highly customizable. You can set everything according to your needs!

If you want feature rich gpx viewer that is also offline maps app & tool with simple navigation, vector offline maps, GPS locator, GPS tracks viewer, trip stats viewer, GPS tracker and has other useful features, GPX Viewer PRO is the best app for that!",Maps & Navigation,4.52,"100,000+",Vectura Games O?,https://play.google.com/store/apps/details?id=com.vecturagames.android.app.gpxviewer.pro&hl=en&gl=us,GxP,0
com.pilottravelcenters.mypilot,Pilot: myRewards+,"Enhance your travel experience and unlock amazing rewards with myRewards Plus?? the app designed for your on-the-go lifestyle.

Earn Rewards Faster
Activate daily exclusive offers, celebrate with birthday freebies, and earn free drinks with the Pilot Drink Club. Refer your friends to earn bonus rewards!

Perfect For Pro Drivers
Accelerate your rewards points with our PushForPoints??fuel rewards program ??the tool that rewards you for every diesel fill!

Shower and Parking Reservations
Ditch the long lines. Reserve showers and parking spaces with just a few taps. Fuel your way to free showers with every 50+ gallon fill, and unlock free daily showers with Shower Power after 1,000 gallons.

Effortless Mobile Fueling
Start fueling with a few taps, check fuel lane availability, get real-time fuel pricing, and securely store payment cards in your mobile wallet.

Plan Your Route
Customize your journey with our route planner. Choose your fuel types, dining preferences, and parking spaces for a tailored travel experience.

Stay Organized
Keep track of your transactions. Store up to 18 months of digital receipts and email them directly from the app.

Never Miss an Update
Get notifications straight to the app, email, or text so you never miss an offer.

myRewards Plus??is more than just an app - it's your ultimate travel companion. Make your journey smoother, easier, and more rewarding! Download now and explore more at Get fuel rewards in the myRewards Plus app | Pilot Flying J .",Travel & Local,4.762358,"1,000,000+",Pilot Flying J,https://play.google.com/store/apps/details?id=com.pilottravelcenters.mypilot&hl=en&gl=us,GxP,0
com.goodrx,GoodRx: Prescription Coupons,"Get the medicine and healthcare you need with GoodRx. Digital coupons and discounts can be found for prescription drugs, including GLP-1 medications like Ozempic, Mounjaro, Wegovy, and more. Access reliable telehealth services and perks when buying prescription drugs. Keep track of your medications with your personal drug guide. Save money on your meds with free digital coupons that can help you save more than health insurance or Medicare. GoodRx is NOT insurance. Meds reminder, medication tracker, digital coupons, and more - enjoy an Rx app that brings you complete virtual care.

Our free prescription discount finder has everything you need. Virtual care with a personal medication tracker, rewards on medicine, and custom meds reminder - all with GoodRX. Healthcare benefits like Rx discounts on medicine, senior care, or triage services. Doctors care about our prescription drug savings app that is trusted by millions.

Enjoy everything from prescription medication reminders to Rx savings coupons for a complete mobile healthcare app without insurance. Get to know your medication list with our drug guide and pill tracker. Price check prescriptions, save money with mobile Rx coupons, & find a doctor on our personal healthcare app.

Become your own advocate for your healthcare, and download GoodRX today to save money on medications!

GoodRx Features:

Digital Coupons at Over 70,000 Pharmacy Locations
- Safeway Pharmacy
- CVS Pharmacy
- Walmart Pharmacy
- HEB Pharmacy
- Walgreens Pharmacy
- Rite Aid Pharmacy
- Target Pharmacy
- Vons Pharmacy
- Kroger Pharmacy
- & more

Medication App with Prescriptions Up To 80% Off
- Digital coupons let you save more on your prescription dugs
- Rx savings solutions: Find savings on your medicine when you look up your medication
- Check Rx pharmacy prices & redeem digital coupons to claim your prescription discount
- Medication discount finder to use at local pharmacies like Safeway, CVS, HEB, or Walmart Pharmacy
- Healthcare app with discounted meds & patient assistance programs
- Visit your pharmacy or Rx discount location to save on drugs
- Our health app offers discounts to save on pet medications


Medication Tracker & Free Pill Reminder
- Meds reminder: Make refills easy thanks to alerts with our medication reminder
- Medication tracker: Manage medications with our free drug guide and pill tracker

My Health Care Tool
- Medications list and drug guide for your prescriptions, including GLP-1 medications like Ozempic, Mounjaro, Rybelsus, Victoza, Saxenda, Zepbound, & Wegovy
- Pill tracker to help with daily prescriptions and medications
- Virtual care with online medical professionals
- No Medicare, Medicaid, or health insurance needed ??easily find doctors care
- Find telehealth care,  understand your prescription list, & medications
- Medication delivery & pickup available anywhere

GoodRx Care services include

- Refills on birth control medication
- Urinary Tract Infection
- Erectile Dysfunction
- Short term medication refills
- Triage services

Prescription Discount Finder Trusted by Millions
- Digital coupons made easy for everyone
- Our medication app shows the Rx pharmacy with savings on drugs, including prescriptions like Ozempic, Tretinoin, and Vyvanse
- Healthcare professionals across the country use our coupons app to help patients save money
- Featured by: The New York Times, PBS, ABC News, Forbes, CNN, Good Morning America, The LA Times, & more!

Upgrade to GoodRx Gold to earn rewards for additional discounts, benefits, and offers. Get exclusive pricing and reliable mobile health care with GoodRx Gold.

By downloading GoodRx, you agree to be bound by our Terms Of Use. Read more at http://www.goodrx.com/terms-of-use

Please visit https://www.goodrx.com/consumer-health-data-privacy-notice to read our Consumer Health Data Privacy Notice for additional information about our handling of consumer health data",Medical,4.8320947,"10,000,000+",GoodRx,https://play.google.com/store/apps/details?id=com.goodrx&hl=en&gl=us,GxP,1
com.gc.teammanager,GameChanger,"Stream and score your team?? games for FREE and keep fans connected to the action with GameChanger, the #1 youth sports app. All you need is a mobile device. Plus, coaches can access premium features, including stats and archived video for FREE!

EASY-TO-USE SCOREKEEPING TOOLS
Ditch the paper scorebook with an intuitive FREE scorekeeping experience and get advanced scorekeeping tools and features for baseball, softball, basketball, soccer, lacrosse, football, hockey, field hockey, water polo, and rugby.

FREE LIVE VIDEO STREAMING
Set up a live game stream in just three taps using a mobile device or external camera to bring the game to anyone, anywhere. A live scoreboard overlay keeps viewers updated in real time. Plus, it?? free to tune in, so family and friends never have to miss a game!

AUTOSTREAM FOR BASKETBALL FORE FREE
Live stream basketball games easily with AutoStream, our proprietary AI-powered technology that delivers a hands-free full-court streaming experience for FREE. No complex setup required ??all you need is a mobile device.

FREE TEAM MANAGEMENT
Streamline team communication for 20+ sports with free in-app messaging, photo sharing, and event scheduling with RSVP and calendar sync.

ROSTER MANAGEMENT
Keep roster and team contact info all in one place. Automatically populate your entire team roster in seconds by importing from MaxPreps, Sports Connect, or a past season on GameChanger.


TRACK BASEBALL & SOFTBALL STATS FOR FREE
Track 150+ basic and advanced baseball and softball stats, including pitch count, batting average, ERA, quality at-bats, and more.

ADDITIONAL FEATURES:

EXCLUSIVE VIDEO
Streamed games are automatically stored in the video archive, and highlights from games that are streamed and scored are automatically clipped. Coaches and premium subscribers can access and review full game video and highlights at any time.

SHAREABLE ATHLETE PROFILES
Baseball, softball, and basketball players can showcase individual stats and key video highlights on customizable athlete profiles that can be shared with family, friends, or recruiters. (Paid subscription required for fans.)

PITCHING AND BATTING SPRAY CHARTS
Make informed game-time decisions with pitching and batting spray charts for baseball and softball.

PITCH COUNT TRACKING (Baseball only)
Get relevant information to help monitor pitcher usage and keep players safe, with stats like pitch count, innings pitched, and innings caught.

FREE FOR COACHES AND TEAM STAFF
GameChanger premium features like video highlights, video archives, career stats, and spray charts remain completely free for coaches and team staff. (Paid subscription required for fans.)

WEB PORTAL
Manage team rosters, schedules, and review stats at our web portal at gc.com.

EXTERNAL CAMERA COMPATIBILITY
GameChanger is compatible with Mevo, GoPro, or other third-party cameras using RTMP.


GameChanger is currently available for the following sports: baseball, softball, soccer, basketball, lacrosse, football, volleyball, field hockey, ice hockey, water polo, rugby, swimming & diving, track & field, wrestling, crew & rowing, bowling, cheerleading, cross country, tennis, and golf teams.


Terms of Use: https://gc.com/home/terms
California Disclosures: https://dickssportinggoods.com/s/california-disclosures
US Patent No. 8,731,458",Sports,4.5189505,"1,000,000+",GameChanger Media,https://play.google.com/store/apps/details?id=com.gc.teammanager&hl=en&gl=us,GxP,0
com.americanexpress.android.acctsvcs.us,Amex,"The official American Express App for Android allows you to access your Account from anywhere. Track spending & rewards, find offers, review your balance, pay your bill and enjoy features only available in the Amex App. Touch ID and Face ID login (on supported devices), gives you quick, safe and secure access. Make the most of your Membership with the speed, security and convenience of the mobile Amexª… App.

SECURE ACCOUNT MANAGEMENT
??Enhanced activation experience for you to confirm new Cards and setup your Account.
??Activate your Credit Card for Apple Pay in the Amex App, then simply unlock, tap and pay.
??Freeze and unfreeze your Credit Card instantly at any time.

STAY ON TOP OF YOUR SPENDING
??Check your American Express Account balance, pending transactions and sort charges by amount and date.
??Go paperless with access to past PDF statements.
??Turn on AutoPay to pay your Amex bill automatically from your bank account each month.
??Check your spending power. Enter an amount for an expected purchase and you??l see if it??l be approved. Approval based on account status at the time of request
??Filter transactions to see spending and subtotals for each card on your account. For Basic Card Members Only.

PROTECTION WITH REAL-TIME ALERTS
??Turn on purchase alerts to be notified when your Credit Card is charged.
??Receive instant fraud alerts if suspicious activity is detected.
??Never miss a payment with payment due reminders.
??Manage all your notifications in the Amex Account tab.

EXPLORE REWARDS AND BENEFITS
??View your Rewards balance and find ways to use Membership Rewardsª… points* - from gift cards to credits on your statement.
??Use points to cover your eligible charges via a credit on your Account. *
??See personalized recommendations for other ways to use points.
??Refer a friend and earn rewards when friends and family get an American Express Card through your referral. For eligible Card Members only.

AMEX OFFERS *
??Discover offers from places you shop, dine, travel and more.
??Explore a map of nearby offers.
??Get Amex Offers notifications direct to your device.

AWARD-WINNING SERVICE
??We??e here to chat 24/7. Start a chat with us in seconds and revisit conversations any time in the app.

We?? love to hear from you! Stay in touch with us using our social media pages: Twitter: @AmericanExpress
Facebook: facebook.com/AmericanExpressUS/
Instagram: @americanexpress

Send & Splitª… enhances the way you send money and split purchases with other Venmo and PayPal users, all in the American Express app.* Now you can pay friends with more flexibility and without the standard Venmo or PayPal credit card fee∂Y. You can also seamlessly split your Amex purchases with others and get paid back directly to your Card as a statement credit. Best Part? You??l be the one to earn the rewards for the purchase you split. Enrollment Requirement. Terms Apply. ∂Y PayPal may charge a fee when sending to non-US recipients.

The American Expressª… App and app features are available only for eligible Card accounts in the United States. American Expressª… prepaid Cards and Cards issued by non-America Express issuers are not eligible.

To log in, Card Members must have an American Express user ID and password or create one in the app.

Apple, the Apple logo, iPad, and iPhone are trademarks of Apple Inc., registered in the U.S. and other countries. iOS is a trademark or registered trademark of Cisco in the U.S. and other countries and is used under license. App Store is a service mark of Apple Inc.

*To see the full Terms and Conditions, copy and paste the following link into your browser and scroll to the bottom of the page: https://amex.co/AmexApp-Terms",Finance,3.7848015,"10,000,000+",American Express,https://play.google.com/store/apps/details?id=com.americanexpress.android.acctsvcs.us&hl=en&gl=us,GxP,0
com.ihg.apps.android,IHG Hotels & Rewards,"Book and earn rewards at 6,000+ destinations across 19 hotel brands worldwide with the IHG One Rewards mobile app ??voted ??est in Travel??by The Webby Awards. 
 
Whether you're planning a family vacation, a business trip, or a luxury getaway, the IHG One Rewards app makes hotel booking easy and rewarding with brands that include Holiday Innª…, InterContinentalª…, and Kimptonª….
 
Top features: 
- Quickly search and book hotels worldwide 
- Find hotel deals and exclusive member rates 
- Redeem rewards for free hotel nights 
- View, modify, or cancel reservations 
- Access hotel amenities, directions, and parking info 
- Explore nearby restaurants and attractions 
 
Get rewarded every time you book an IHG hotel 
Earn IHG One Rewards points on every qualifying hotel stay. Use Points & Cash, unlock Milestone Rewards like food and beverage perks or room upgrades, and track your progress in real time. 
 
Travel with confidence 
Enjoy flexible booking options and free cancellation on most rates. Get notified about travel news, chat with customer service, and access your digital rewards card via Google Wallet. 
 
Download the IHG One Rewards app today to start earning rewards and booking hotels with ease. 
 
Our brands: 
 
Holiday Innª… 
Holiday Inn Expressª… 
Holiday Inn Club Vacationsª… 
Holiday Inn Resortª… 
InterContinentalª… Hotels & Resorts 
Six Sensesª… Hotels, Resorts & Spas 
Regentª… Hotels & Resorts 
Kimptonª… Hotels & Restaurants 
vocoª… Hotels 
Hotel Indigoª… 
EVENª… Hotels 
HUALUXEª… Hotels & Resorts 
Crowne Plazaª… Hotels & Resorts 
Iberostar Beachfront Resorts 
Garner??
Avidª… Hotels 
Staybridge Suitesª… 
Atwell Suites??
Vignette??Collection 
Candlewood Suitesª…",Travel & Local,4.856901,"10,000,000+",IHG Mobile,https://play.google.com/store/apps/details?id=com.ihg.apps.android&hl=en&gl=us,GxP,0
com.gamestop.powerup,GameStop,"We??e leveled up! The GameStop app was built with you in mind, with a completely new redesigned experience that makes all things shopping for gamers even easier.


Search and Shop

Discover the best products for any gamer and get to know everything about them upfront with ratings and rich details.


GameStop Pro

Introducing GameStop Pro! Become a GameStop Pro Member to get the greatest of GameStop! Get $65 in value just for joining with a $5 Welcome Reward and $5 Monthly Pro Rewards. Plus, get 2% back in rewards, 5% extra off pre-owned products, collectibles, and more, and 10% extra on trades. Pros also receive a ton of other perks like Pro exclusive deals & drops AND Pro Weeks.


Order Online

Order directly through the app and choose delivery methods that suit you and your schedule. Whether that?? getting things shipped right to your door, picking up your online order in-store, or getting same day delivery on certain products, you choose what works best for you. We??l keep you informed every step of the way so you can track your orders and view your purchase history.


Trade-Ins

Sell your electronics and games for cash or credit.",Shopping,4.0354,"5,000,000+",GameStop App,https://play.google.com/store/apps/details?id=com.gamestop.powerup&hl=en&gl=us,GxP,0
com.wikiloc.wikilocandroid,Wikiloc - Trails of the World,"The Outdoors Community App.

Wikiloc is the go-to outdoor navigation application for hiking, cycling, and over 80 other outdoor activities with millions of members worldwide. Find your favorite trails among authentic routes created by the community, record your own and share it, easily transfer it to your GPS device, and more features to enjoy nature whenever you want.

<b>Engage in outdoor sports:</b>
Choose from 50 million hiking, trekking, biking (MTB, road cycling, gravel), trail running, mountaineering, climbing, kayaking, skiing, and up to 80 different types of activities.

<b>Authentic nature trails:</b>
Wikiloc routes have been recorded with GPS and created by community members ??nature and outdoor sports enthusiasts like you.

<b>Send routes to your GPS or smartwatch</b>:
Enjoy the experience from your wrist or mobile. Download Wikiloc routes directly to your <b>Wear OS</b>, <b>Garmin</b>, <b>Suunto</b> or <b>COROS</b>sports watch or bike computer.

Available for devices like Garmin Forerunner, Fenix, Epix, Edge, and many more. You can also record and follow routes on a map from your Samsung Galaxy Watch, Pixel Watch, Fossil, Oneplus, Xiaomi, or TicWatch (minimum Wear OS 3 version).

<b>Outdoor Navigation: stay on track:</b>

??Turn your mobile phone or smartwatch into a GPS navigator. Your smartphone will guide you with a direction indicator and sound alerts to notify you if you stray off the path during navigation.
??Live GPS route tracking. Share your real-time location with family and friends while you're on the route, so they know where you are at all times.
??Offline GPS navigation through free topographic maps worldwide for use without coverage or data. Ideal for when you're in the mountains or traveling without an internet connection or with a low battery.

<b>Official routes for all audiences ??É°˝”?ìÎ?</b>
Explore free GPS walking routes through national parks (including routes adapted for reduced mobility and visual impairment), trekking on mountain trails, routes by waterfalls, and more in the largest hiking and cycling community (or bike trails) around you.

Follow local iconic routes on foot or climb the most famous mountain passes. Become part of the community where millions of nature, travel, and sports lovers share their adventures, from the most popular hike to the most remote trekking expedition on the planet.

Find the perfect route for your next adventure, through Premium features such as:

??Route Planner: Plan your next adventure easily. Simply choose the places you want to pass through and Wikiloc will create a route prioritizing the most popular stretches of trails from other community members.
??3D Maps: Explore trails with more depth and detail. Without leaving home, discover the terrain relief, evaluate elevation changes, and take a look at the panoramic views that await you along the way.
??Advanced search filters: by elevation gain, distance, difficulty, and season (winter/summer).
??Search by passing area: find routes that pass through the places of interest you choose and plan your ideal itinerary.
??Weather forecast for a perfect outing.

<b>Create and share your adventures</b>
Record your own outdoor routes on a map, add waypoints, take photos of the landscapes along the itinerary, and upload them to your Wikiloc account from your mobile phone. Share your adventures with friends, family, and community followers.

<b>Commitment to the planet</b>
With Wikiloc Premium, you not only help us continue to improve Wikiloc, but you also contribute to protecting the Earth, as 1% of your purchase goes directly to 1% for the Planet, a global network of companies, nonprofit organizations, and individuals working together for a healthy planet.f",Maps & Navigation,4.52,"10,000,000+",Wikiloc Outdoor,https://play.google.com/store/apps/details?id=com.wikiloc.wikilocandroid&hl=en&gl=us,GxP,0
com.axonify.axonify.marriott,DLZ,"Access learning and communications at your fingertips with the DLZ. The DLZ seamlessly integrates learning modules, enabling users to enhance their skills and knowledge while on-the-go through interactive courses, daily questions and games. With robust reporting features, managers can pull completion metrics at their fingertips. The DLZ also fosters effective communication among team members, facilitating instant updates with broadcast announcements. Associates can log into the DLZ using their EID and password with two-factor authentication. Get started now to Level Up your learning.",Education,4.3125,"100,000+",Marriott International- Corporate Account,https://play.google.com/store/apps/details?id=com.axonify.axonify.marriott&hl=en&gl=us,GxP,0
com.choicehotels.android,Choice Hotels,"Travel Connected with the Choice Hotels App. Everything Choice Hotels in one place. 

Search nearby hotels, manage your stays, and book rooms with ease and at the lowest price, guaranteed. Whether you??e planning a business trip, family vacation?¶âr just need to make a last-minute reservation?¶éhe Choice Hotels App for Android makes traveling easier.

??FIND THE BEST HOTEL ??
Locate hotels by city, address, zip code, airport, popular attractions or your current location.
 
øù Conveniently view search results, hotel photos and street maps.
øù Browse hotel information, room details, amenities and 360-degree virtual tours.
øù Let your friends know where you??e staying! Easily share properties via text message, email or social media. 
øù Get immediate access to real user reviews from recent guests.               
 
??BOOK WITH EASE ??
Enjoy seamless booking at your fingertips.
 
øù Add the hotels you love to your ??avorites??list.
øù Save your credit card information for easy checkout.
øù See future and past hotel stays.
øù Add upcoming stays to your calendar.
 
??EARN POINTS & REDEEM REWARDS ??
øù Make the most of your trip with Choice Privilegesª…, our FREE rewards program.
øù Take advantage of members-only savings.
øù Redeem points for free nights* and gift cards. 
øù Manage and redeem Your Extras.
øù Book using Points Plus Cash. Members can combine Choice Privileges points and cash to reserve a room.
øù Not a Choice Privileges member? Download now and enroll to start earning points towards free hotel room nights, gift cards and other rewards.

Get the Choice Hotels Appª… for the best booking experience on your mobile device. Enjoy your stay at any of our brands: Comfort Innª…, Comfort Suitesª…, Quality Innª…, Sleep Innª…, Clarionª…, Clarion Pointeª…, Cambriaª… Hotels & Suites, Mainstay Suitesª…, Suburban Studiosª…, Econo Lodgeª…, Rodeway Innª…, and our Ascend Hotel Collectionª….
 
*Free Nights: There are no blackout dates. Restrictions, taxes and fees apply. See Terms and Conditions for details. Amenities vary by location. There are more than 1,500 Choice Hotels with reward nights available at 8,000 points or less. Reward nights at locations worldwide are available from 6,000 to 35,000 points (excluding Australasia, where reward nights required up to 75,000 points). Point requirements may vary based on time of year. Visit choiceprivileges.com for details and redemption level information.",Travel & Local,4.1707373,"1,000,000+",Choice Hotels Mobile,https://play.google.com/store/apps/details?id=com.choicehotels.android&hl=en&gl=us,GxP,0
com.cannavigia,Cannavigia,"Compliance made easy and intuitive, everything you need to know in and around your grow available at your fingertips. 

CANNAVIGIA records and monitors the individual processes during the cultivation, manufacturing and distribution of cannabis in line with GlobalGAP & GxP (Good Pharma Practices) standards. 

Based on the requirements of GMP (Good Manufacturing Practices) the system enables efficient and transparent handling of all working steps. 

This is necessary on the one hand for the legal requirements, on the other hand for consumer protection and allows the company a deeper insight into its work processes. 

The CANNAVIGIA app offers the following: 

- Overview of grow and projects  
- SOP?? on hand 
- Worksteps 
- Sanitation 
- Additives 
- Observations 
- Continues improvement processes (CIP??) 
- and more",Productivity,0,100+,Vigia-AG,https://play.google.com/store/apps/details?id=com.cannavigia&hl=en&gl=us,GxP,1
